X Y Z Distanz Orientierung Zeitstempel
-1069.1 2107.32 0 2363 116.9 5804.97
-1065.97 2092.08 0 2348 117 5804.97
-1065.52 2082.21 0 2339 117.1 5804.97
-1064.58 2071.45 0 2329 117.2 5804.97
-1067.74 2068.7 0 2328 117.3 5804.97
-1081.93 2087.25 0 2351 117.4 5804.97
-1072.64 2060.53 0 2323 117.5 5804.97
-1082.72 2071.06 0 2337 117.6 5804.97
-1078.43 2054.11 0 2320 117.7 5804.97
-1083.42 2054.88 0 2323 117.8 5804.97
-1084.66 2048.57 0 2318 117.9 5804.97
-1090.58 2051.09 0 2323 118 5804.97
-1093.69 2048.3 0 2322 118.1 5804.97
-1089.23 2031.4 0 2305 118.2 5804.97
-1092.77 2029.5 0 2305 118.3 5804.97
-1103.45 2040.78 0 2320 118.4 5804.97
-1096.99 2020.4 0 2299 118.5 5804.97
-1106.74 2029.9 0 2312 118.6 5804.97
-1102.11 2013.05 0 2295 118.7 5804.97
-1109.48 2018.13 0 2303 118.8 5804.97
-1095.12 1983.8 0 2266 118.9 5804.97
-1113.12 2008.13 0 2296 119 5804.97
-1110.3 1994.82 0 2283 119.1 5804.97
-1115.74 1996.37 0 2287 119.2 5804.97
-1118.73 1993.55 0 2286 119.3 5804.97
-1128.59 2002.92 0 2299 119.4 5804.97
-1128.63 1994.86 0 2292 119.5 5804.97
-1122.73 1976.36 0 2273 119.6 5804.97
-1133.61 1987.43 0 2288 119.7 5804.97
-1136.58 1984.58 0 2287 119.8 5804.97
-1139.04 1980.86 0 2285 119.9 5804.97
-1140.5 1975.4 0 2281 120 5804.97
-1138.43 1963.89 0 2270 120.1 5804.97
-1138.84 1956.72 0 2264 120.2 5804.97
-1133.17 1939.19 0 2246 120.3 5804.97
-1151.73 1963.08 0 2276 120.4 5804.97
-1155.66 1961.93 0 2277 120.5 5804.97
-1155.02 1953.02 0 2269 120.6 5804.97
-1162 1957.02 0 2276 120.7 5804.97
-1159.78 1945.54 0 2265 120.8 5804.97
-1153.93 1928.07 0 2247 120.9 5804.97
-1159.35 1929.48 0 2251 121 5804.97
-1164.27 1930.03 0 2254 121.1 5804.97
-1161.42 1917.73 0 2242 121.2 5804.97
-1174.11 1931.08 0 2260 121.3 5804.97
-1166.54 1911.1 0 2239 121.4 5804.97
-1170.92 1910.77 0 2241 121.5 5804.97
-1178.44 1915.53 0 2249 121.6 5804.97
-1177.58 1906.67 0 2241 121.7 5804.97
-1177.75 1899.51 0 2235 121.8 5804.97
-1180.53 1896.6 0 2234 121.9 5804.97
-1186.49 1898.78 0 2239 122 5804.97
-1182.36 1884.85 0 2225 122.1 5804.97
-1187.25 1885.32 0 2228 122.2 5804.97
-1192.67 1886.62 0 2232 122.3 5804.97
-1194.89 1882.85 0 2230 122.4 5804.97
-1205.7 1892.57 0 2244 122.5 5804.97
-1207.39 1887.94 0 2241 122.6 5804.97
-1207.44 1880.78 0 2235 122.7 5804.97
-1202.59 1866.06 0 2220 122.8 5804.97
-1199.33 1853.88 0 2208 122.9 5804.97
-1207.46 1859.33 0 2217 123 5804.97
-1213.44 1861.41 0 2222 123.1 5804.97
-1213.4 1854.27 0 2216 123.2 5804.97
-1216.09 1851.31 0 2215 123.3 5804.97
-1223.17 1855.03 0 2222 123.4 5804.97
-1215.92 1837.05 0 2203 123.5 5804.97
-1225.76 1844.92 0 2215 123.6 5804.97
-1221.21 1831.13 0 2201 123.7 5804.97
-1227.74 1833.98 0 2207 123.8 5804.97
-1226.48 1825.2 0 2199 123.9 5804.97
-1231.9 1826.37 0 2203 124 5804.97
-1240.13 1831.67 0 2212 124.1 5804.97
-1229.84 1809.65 0 2188 124.2 5804.97
-1243.14 1822.37 0 2206 124.3 5804.97
-1239.54 1810.3 0 2194 124.4 5804.97
-1234.2 1795.77 0 2179 124.5 5804.97
-1244.15 1803.49 0 2191 124.6 5804.97
-1237.61 1787.34 0 2174 124.7 5804.97
-1248.15 1795.85 0 2187 124.8 5804.97
-1246.71 1787.11 0 2179 124.9 5804.97
0 0 0 0 55 5804.98
0 0 0 0 55.1 5804.98
0 0 0 0 55.2 5804.98
0 0 0 0 55.3 5804.98
0 0 0 0 55.4 5804.98
0 0 0 0 55.5 5804.98
0 0 0 0 55.6 5804.98
0 0 0 0 55.7 5804.98
0 0 0 0 55.8 5804.98
0 0 0 0 55.9 5804.98
0 0 0 0 56 5804.98
0 0 0 0 56.1 5804.98
0 0 0 0 56.2 5804.98
0 0 0 0 56.3 5804.98
0 0 0 0 56.4 5804.98
0 0 0 0 56.5 5804.98
0 0 0 0 56.6 5804.98
0 0 0 0 56.7 5804.98
0 0 0 0 56.8 5804.98
0 0 0 0 56.9 5804.98
0 0 0 0 57 5804.98
0 0 0 0 57.1 5804.98
0 0 0 0 57.2 5804.98
0 0 0 0 57.3 5804.98
0 0 0 0 57.4 5804.98
0 0 0 0 57.5 5804.98
0 0 0 0 57.6 5804.98
0 0 0 0 57.7 5804.98
0 0 0 0 57.8 5804.98
0 0 0 0 57.9 5804.98
0 0 0 0 58 5804.98
0 0 0 0 58.1 5804.98
0 0 0 0 58.2 5804.98
0 0 0 0 58.3 5804.98
0 0 0 0 58.4 5804.98
0 0 0 0 58.5 5804.98
0 0 0 0 58.6 5804.98
0 0 0 0 58.7 5804.98
0 0 0 0 58.8 5804.98
0 0 0 0 58.9 5804.98
1156.78 1925.2 0 2246 59 5804.98
938.753 1568.54 0 1828 59.1 5804.98
0 0 0 0 59.2 5804.98
0 0 0 0 59.3 5804.98
1113.78 1883.3 0 2188 59.4 5804.98
908.494 1542.32 0 1790 59.5 5804.98
905.8 1543.9 0 1790 59.6 5804.98
901.086 1542.02 0 1786 59.7 5804.98
896.885 1541 0 1783 59.8 5804.98
907.233 1565.06 0 1809 59.9 5804.98
886 1534.6 0 1772 60 5804.98
880.828 1531.81 0 1767 60.1 5804.98
880.638 1537.68 0 1772 60.2 5804.98
871.016 1527.05 0 1758 60.3 5804.98
876.253 1542.48 0 1774 60.4 5804.98
868.143 1534.44 0 1763 60.5 5804.98
865.463 1535.95 0 1763 60.6 5804.98
868.164 1547.05 0 1774 60.7 5804.98
867.902 1552.93 0 1779 60.8 5804.98
863.732 1551.82 0 1776 60.9 5804.98
862.476 1555.95 0 1779 61 5804.98
854.443 1547.82 0 1768 61.1 5804.98
853.186 1551.94 0 1771 61.2 5804.98
855.758 1563.07 0 1782 61.3 5804.98
853.986 1566.32 0 1784 61.4 5804.98
848.865 1563.42 0 1779 61.5 5804.98
849.94 1571.93 0 1787 61.6 5804.98
844.825 1569.01 0 1782 61.7 5804.98
846.811 1579.3 0 1792 61.8 5804.98
841.227 1575.48 0 1786 61.9 5804.98
830.026 1561.05 0 1768 62 5804.98
809.519 1528.91 0 1730 62.1 5804.98
789.593 1497.6 0 1693 62.2 5804.98
774.427 1475.07 0 1666 62.3 5804.98
755.636 1445.4 0 1631 62.4 5804.98
739.26 1420.1 0 1601 62.5 5804.98
711.009 1371.67 0 1545 62.6 5804.98
0 0 0 0 62.7 5804.98
0 0 0 0 62.8 5804.98
0 0 0 0 62.9 5804.98
0 0 0 0 63 5804.98
0 0 0 0 63.1 5804.98
772.804 1529.89 0 1714 63.2 5804.98
758.001 1507.12 0 1687 63.3 5804.98
742.385 1482.51 0 1658 63.4 5804.98
0 0 0 0 63.5 5804.98
0 0 0 1670 63.6 5804.98
0 0 0 1662 63.7 5804.98
0 0 0 1642 63.8 5804.98
0 0 0 0 63.9 5804.98
0 0 0 0 64 5804.98
0 0 0 1627 64.1 5804.98
0 0 0 0 64.2 5804.98
0 0 0 0 64.3 5804.98
0 0 0 0 64.4 5804.98
0 0 0 0 64.5 5804.98
0 0 0 1251 64.6 5804.98
433.768 917.644 0 1015 64.7 5804.98
335.088 712.099 0 787 64.8 5804.98
0 0 0 634 64.9 5804.98
261.601 561.005 0 619 65 5804.98
239.148 515.201 0 568 65.1 5804.98
250.832 542.851 0 598 65.2 5804.98
229.827 499.679 0 550 65.3 5804.98
241.443 527.357 0 580 65.4 5804.98
245.084 537.787 0 591 65.5 5804.98
243.732 537.303 0 590 65.6 5804.98
0 0 0 575 65.7 5804.98
0 0 0 619 65.8 5804.98
0 0 0 599 65.9 5804.98
0 0 0 578 66 5804.98
245.111 553.124 0 605 66.1 5804.98
249.391 565.445 0 618 66.2 5804.98
234.737 534.747 0 584 66.3 5804.98
231.402 529.658 0 578 66.4 5804.98
235.262 541.065 0 590 66.5 5804.98
233.126 538.722 0 587 66.6 5804.98
234.954 545.557 0 594 66.7 5804.98
227.304 530.341 0 577 66.8 5804.98
230.694 540.855 0 588 66.9 5804.98
230.922 544.018 0 591 67 5804.98
229.972 544.421 0 591 67.1 5804.98
231.734 551.274 0 598 67.2 5804.98
225.369 538.762 0 584 67.3 5804.98
222.123 533.616 0 578 67.4 5804.98
227.697 549.708 0 595 67.5 5804.98
226.356 549.18 0 594 67.6 5804.98
221.982 541.248 0 585 67.7 5804.98
223.304 547.19 0 591 67.8 5804.98
229.497 565.182 0 610 67.9 5804.98
216.897 536.839 0 579 68 5804.98
215.96 537.217 0 579 68.1 5804.98
218.364 545.95 0 588 68.2 5804.98
215.193 540.755 0 582 68.3 5804.98
216.457 546.709 0 588 68.4 5804.98
210.005 533.129 0 573 68.5 5804.98
0 0 0 618 68.6 5804.98
0 0 0 593 68.7 5804.98
0 0 0 558 68.8 5804.98
0 0 0 555 68.9 5804.98
0 0 0 578 69 5804.98
0 0 0 592 69.1 5804.98
0 0 0 555 69.2 5804.98
0 0 0 578 69.3 5804.98
0 0 0 584 69.4 5804.98
206.622 552.637 0 590 69.5 5804.98
192.76 518.317 0 553 69.6 5804.98
205.386 555.23 0 592 69.7 5804.98
190.95 518.987 0 553 69.8 5804.98
196.573 537.162 0 572 69.9 5804.98
194.951 535.625 0 570 70 5804.98
192.995 533.143 0 567 70.1 5804.98
195.791 543.829 0 578 70.2 5804.98
188.773 527.224 0 560 70.3 5804.98
189.53 532.262 0 565 70.4 5804.98
191.605 541.076 0 574 70.5 5804.98
187.007 531.034 0 563 70.6 5804.98
190.707 544.573 0 577 70.7 5804.98
185.152 531.684 0 563 70.8 5804.98
185.86 536.731 0 568 70.9 5804.98
190.132 552.183 0 584 71 5804.98
183.013 534.538 0 565 71.1 5804.98
184.658 542.43 0 573 71.2 5804.98
183.711 542.751 0 573 71.3 5804.98
179.893 534.541 0 564 71.4 5804.98
180.229 538.648 0 568 71.5 5804.98
181.498 545.604 0 575 71.6 5804.98
176.464 533.577 0 562 71.7 5804.98
179.28 545.284 0 574 71.8 5804.98
177.086 541.794 0 570 71.9 5804.98
179.23 551.613 0 580 72 5804.98
179.804 556.683 0 585 72.1 5804.98
176.386 549.379 0 577 72.2 5804.98
178.163 558.26 0 586 72.3 5804.98
178.701 563.336 0 591 72.4 5804.98
173.808 551.248 0 578 72.5 5804.98
172.247 549.642 0 576 72.6 5804.98
169.206 543.259 0 569 72.7 5804.98
171.806 555.017 0 581 72.8 5804.98
169.367 550.537 0 576 72.9 5804.98
170.16 556.569 0 582 73 5804.98
172.968 569.304 0 595 73.1 5804.98
169.373 560.989 0 586 73.2 5804.98
168.968 563.2 0 588 73.3 5804.98
168.556 565.41 0 590 73.4 5804.98
161.889 546.527 0 570 73.5 5804.98
165.17 561.199 0 585 73.6 5804.98
160.822 549.968 0 573 73.7 5804.98
165.442 569.454 0 593 73.8 5804.98
164.725 570.703 0 594 73.9 5804.98
157.389 548.88 0 571 74 5804.98
159.444 559.733 0 582 74.1 5804.98
159.284 562.898 0 585 74.2 5804.98
155.325 552.585 0 574 74.3 5804.98
156.511 560.561 0 582 74.4 5804.98
154.998 558.906 0 580 74.5 5804.98
157.74 572.673 0 594 74.6 5804.98
155.157 567.16 0 588 74.7 5804.98
151.808 558.745 0 579 74.8 5804.98
155.521 576.387 0 597 74.9 5804.98
155.033 578.59 0 599 75 5804.98
157.88 593.355 0 614 75.1 5804.98
153.012 579.127 0 599 75.2 5804.98
152.255 580.361 0 600 75.3 5804.98
156.535 600.947 0 621 75.4 5804.98
150.228 580.889 0 600 75.5 5804.98
155.182 604.396 0 624 75.6 5804.98
149.434 586.255 0 605 75.7 5804.98
148.166 585.545 0 604 75.8 5804.98
150.067 597.441 0 616 75.9 5804.98
146.847 588.97 0 607 76 5804.98
152.305 615.434 0 634 76.1 5804.98
143.359 583.652 0 601 76.2 5804.98
146.603 601.389 0 619 76.3 5804.98
145.083 599.7 0 617 76.4 5804.98
142.635 594.118 0 611 76.5 5804.98
145.074 608.958 0 626 76.6 5804.98
139.64 590.72 0 607 76.7 5804.98
139.751 595.83 0 612 76.8 5804.98
133.951 575.62 0 591 76.9 5804.98
136.095 589.494 0 605 77 5804.98
132.834 579.983 0 595 77.1 5804.98
133.594 588.015 0 603 77.2 5804.98
137.624 610.685 0 626 77.3 5804.98
130.886 585.55 0 600 77.4 5804.98
130.73 589.683 0 604 77.5 5804.98
130.344 592.84 0 607 77.6 5804.98
129.522 594.044 0 608 77.7 5804.98
130.599 604.043 0 618 77.8 5804.98
127.658 595.47 0 609 77.9 5804.98
127.658 600.583 0 614 78 5804.98
124.135 589.062 0 602 78.1 5804.98
124.743 597.109 0 610 78.2 5804.98
124.714 602.222 0 615 78.3 5804.98
123.663 602.439 0 615 78.4 5804.98
121.614 597.754 0 610 78.5 5804.98
119.78 594.044 0 606 78.6 5804.98
121.291 607 0 619 78.7 5804.98
119.26 602.306 0 614 78.8 5804.98
115.513 588.776 0 600 78.9 5804.98
117.538 604.682 0 616 79 5804.98
115.916 601.941 0 613 79.1 5804.98
118.05 618.841 0 630 79.2 5804.98
113.814 602.342 0 613 79.3 5804.98
110.555 590.744 0 601 79.4 5804.98
113.168 610.601 0 621 79.5 5804.98
109.756 598.011 0 608 79.6 5804.98
110.679 609.025 0 619 79.7 5804.98
109.261 607.249 0 617 79.8 5804.98
107.851 605.469 0 615 79.9 5804.98
108.877 617.474 0 627 80 5804.98
105.049 601.902 0 611 80.1 5804.98
108.764 629.676 0 639 80.2 5804.98
103.621 606.208 0 615 80.3 5804.98
105.898 626.107 0 635 80.4 5804.98
103.815 620.374 0 629 80.5 5804.98
102.079 616.608 0 625 80.6 5804.98
100.518 613.824 0 622 80.7 5804.98
98.8066 610.05 0 618 80.8 5804.98
100.905 629.97 0 638 80.9 5804.98
96.2072 607.428 0 615 81 5804.98
100.407 641.186 0 649 81.1 5804.98
92.8624 599.855 0 607 81.2 5804.98
0 0 0 708 81.3 5804.98
0 0 0 678 81.4 5804.98
0 0 0 0 81.5 5804.98
0 0 0 0 81.6 5804.98
0 0 0 0 81.7 5804.98
0 0 0 0 81.8 5804.98
0 0 0 0 81.9 5804.98
0 0 0 0 82 5804.98
0 0 0 0 82.1 5804.98
0 0 0 0 82.2 5804.98
0 0 0 0 82.3 5804.98
0 0 0 0 82.4 5804.98
0 0 0 0 82.5 5804.98
0 0 0 0 82.6 5804.98
0 0 0 0 82.7 5804.98
0 0 0 0 82.8 5804.98
0 0 0 0 82.9 5804.98
0 0 0 0 83 5804.98
0 0 0 0 83.1 5804.98
0 0 0 0 83.2 5804.98
0 0 0 0 83.3 5804.98
0 0 0 0 83.4 5804.98
0 0 0 0 83.5 5804.98
0 0 0 0 83.6 5804.98
0 0 0 0 83.7 5804.98
238.031 2191.11 0 2204 83.8 5804.98
234.312 2192.52 0 2205 83.9 5804.98
230.381 2191.93 0 2204 84 5804.98
0 0 0 2197 84.1 5804.98
0 0 0 0 84.2 5804.98
0 0 0 0 84.3 5804.98
212.536 2167.61 0 2178 84.4 5804.98
209.998 2180.91 0 2191 84.5 5804.98
207.226 2192.23 0 2202 84.6 5804.98
203.677 2195.57 0 2205 84.7 5804.98
199.845 2195.93 0 2205 84.8 5804.98
196.279 2199.26 0 2208 84.9 5804.98
192.788 2203.58 0 2212 85 5804.98
191.505 2233.81 0 2242 85.1 5804.98
186.016 2215.2 0 2223 85.2 5804.98
181.412 2206.56 0 2214 85.3 5804.98
0 0 0 0 85.4 5804.98
0 0 0 0 85.5 5804.98
0 0 0 0 85.6 5804.98
0 0 0 0 85.7 5804.98
0 0 0 0 85.8 5804.98
0 0 0 0 85.9 5804.98
0 0 0 0 86 5804.98
0 0 0 0 86.1 5804.98
0 0 0 0 86.2 5804.98
0 0 0 0 86.3 5804.98
0 0 0 0 86.4 5804.98
0 0 0 0 86.5 5804.98
0 0 0 2171 86.6 5804.98
0 0 0 0 86.7 5804.98
0 0 0 0 86.8 5804.98
0 0 0 0 86.9 5804.98
0 0 0 0 87 5804.98
0 0 0 0 87.1 5804.98
0 0 0 0 87.2 5804.98
0 0 0 0 87.3 5804.98
0 0 0 2185 87.4 5804.98
0 0 0 0 87.5 5804.98
0 0 0 0 87.6 5804.98
0 0 0 0 87.7 5804.98
0 0 0 0 87.8 5804.98
0 0 0 0 87.9 5804.98
0 0 0 0 88 5804.98
0 0 0 0 88.1 5804.98
0 0 0 0 88.2 5804.98
0 0 0 0 88.3 5804.98
0 0 0 0 88.4 5804.98
0 0 0 0 88.5 5804.98
0 0 0 0 88.6 5804.98
0 0 0 0 88.7 5804.98
0 0 0 0 88.8 5804.98
0 0 0 0 88.9 5804.98
0 0 0 0 89 5804.98
0 0 0 0 89.1 5804.98
0 0 0 0 89.2 5804.98
0 0 0 0 89.3 5804.98
0 0 0 0 89.4 5804.98
0 0 0 0 89.5 5804.98
0 0 0 0 89.6 5804.98
0 0 0 0 89.7 5804.98
0 0 0 0 89.8 5804.98
0 0 0 0 89.9 5804.98
0 0 0 0 90 5804.98
0 0 0 0 90.1 5804.98
0 0 0 0 90.2 5804.98
0 0 0 0 90.3 5804.98
0 0 0 0 90.4 5804.98
0 0 0 0 90.5 5804.98
0 0 0 0 90.6 5804.98
0 0 0 0 90.7 5804.98
0 0 0 0 90.8 5804.98
0 0 0 0 90.9 5804.98
0 0 0 0 91 5804.98
0 0 0 0 91.1 5804.98
0 0 0 0 91.2 5804.98
0 0 0 0 91.3 5804.98
0 0 0 0 91.4 5804.98
0 0 0 0 91.5 5804.98
0 0 0 0 91.6 5804.98
0 0 0 0 91.7 5804.98
0 0 0 0 91.8 5804.98
0 0 0 3062 91.9 5804.98
-73.0796 2092.72 0 2094 92 5804.98
-76.4754 2085.6 0 2087 92.1 5804.98
-80.5376 2096.45 0 2098 92.2 5804.98
-83.7952 2086.32 0 2088 92.3 5804.98
-87.2689 2082.17 0 2084 92.4 5804.98
-89.7251 2055.04 0 2057 92.5 5804.98
-93.8107 2065.87 0 2068 92.6 5804.98
-97.5104 2067.7 0 2070 92.7 5804.98
-100.972 2064.53 0 2067 92.8 5804.98
-104.677 2066.35 0 2069 92.9 5804.98
-108.283 2066.16 0 2069 93 5804.98
-113.295 2091.93 0 2095 93.1 5804.98
-116.5 2083.75 0 2087 93.2 5804.98
-119.33 2069.56 0 2073 93.3 5804.98
-123.298 2075.34 0 2079 93.4 5804.98
-127.103 2078.12 0 2082 93.5 5804.98
-134.435 2136.78 0 2141 93.6 5804.98
0 0 0 0 93.7 5804.98
0 0 0 0 93.8 5804.98
0 0 0 0 93.9 5804.98
-205.782 2942.81 0 2950 94 5804.98
-210.274 2933.47 0 2941 94.1 5804.98
-214.295 2918.14 0 2926 94.2 5804.98
-219.538 2919.76 0 2928 94.3 5804.98
-225.324 2928.34 0 2937 94.4 5804.98
-230.984 2934.92 0 2944 94.5 5804.98
-235.785 2930.53 0 2940 94.6 5804.98
-241.063 2932.11 0 2942 94.7 5804.98
-246.599 2936.66 0 2947 94.8 5804.98
-250.955 2927.26 0 2938 94.9 5804.98
-256.499 2931.8 0 2943 95 5804.98
-260.905 2923.38 0 2935 95.1 5804.98
-266.55 2928.9 0 2941 95.2 5804.98
-270.831 2919.46 0 2932 95.3 5804.98
-276.02 2919.98 0 2933 95.4 5804.98
-281.499 2923.48 0 2937 95.5 5804.98
-287.187 2928.95 0 2943 95.6 5804.98
-292 2925.46 0 2940 95.7 5804.98
-297.207 2925.94 0 2941 95.8 5804.98
-301.902 2921.44 0 2937 95.9 5804.98
-308.254 2932.85 0 2949 96 5804.98
-312.31 2922.36 0 2939 96.1 5804.98
-317.302 2920.82 0 2938 96.2 5804.98
-322.29 2919.26 0 2937 96.3 5804.98
-327.942 2923.67 0 2942 96.4 5804.98
-331.685 2911.17 0 2930 96.5 5804.98
-327.456 2830.12 0 2849 96.6 5804.98
-331.928 2825.57 0 2845 96.7 5804.98
-305.364 2560.86 0 2579 96.8 5804.98
-278.477 2301.21 0 2318 96.9 5804.98
-279.69 2277.89 0 2295 97 5804.98
-282.059 2264.5 0 2282 97.1 5804.98
-286.261 2265.99 0 2284 97.2 5804.98
-291.105 2272.43 0 2291 97.3 5804.98
-293.525 2260.02 0 2279 97.4 5804.98
-299.949 2278.34 0 2298 97.5 5804.98
-303.661 2275.83 0 2296 97.6 5804.98
-308.704 2283.23 0 2304 97.7 5804.98
-312.96 2284.66 0 2306 97.8 5804.98
-313.923 2262.32 0 2284 97.9 5804.98
-313.279 2229.09 0 2251 98 5804.98
-320.128 2249.33 0 2272 98.1 5804.98
-328.047 2276.49 0 2300 98.2 5804.98
-330.431 2265.02 0 2289 98.3 5804.98
-333.8 2260.49 0 2285 98.4 5804.98
-340.849 2280.67 0 2306 98.5 5804.98
-343.333 2270.18 0 2296 98.6 5804.98
-349.413 2283.42 0 2310 98.7 5804.98
-351.408 2269.96 0 2297 98.8 5804.98
-358.155 2287.13 0 2315 98.9 5804.98
-363.867 2297.36 0 2326 99 5804.98
-369.932 2309.56 0 2339 99.1 5804.98
-376.68 2325.69 0 2356 99.2 5804.98
-382.031 2332.93 0 2364 99.3 5804.98
-388.389 2346.07 0 2378 99.4 5804.98
-389.017 2324.68 0 2357 99.5 5804.98
-393.074 2323.99 0 2357 99.6 5804.98
-395.95 2316.4 0 2350 99.7 5804.98
-401.865 2326.55 0 2361 99.8 5804.98
-404.721 2318.95 0 2354 99.9 5804.98
-412.935 2341.87 0 2378 100 5804.98
-421.406 2365.76 0 2403 100.1 5804.98
-421.462 2342.39 0 2380 100.2 5804.98
-424.655 2336.73 0 2375 100.3 5804.98
0 0 0 0 100.4 5804.98
0 0 0 0 100.5 5804.98
0 0 0 0 100.6 5804.98
-538.99 2852.52 0 2903 100.7 5804.98
-545.467 2859.44 0 2911 100.8 5804.98
-550.079 2856.52 0 2909 100.9 5804.98
-552.965 2844.76 0 2898 101 5804.98
-555.811 2832.99 0 2887 101.1 5804.98
-563.474 2845.75 0 2901 101.2 5804.98
-566.284 2833.98 0 2890 101.3 5804.98
-569.451 2824.16 0 2881 101.4 5804.98
-575.775 2830.02 0 2888 101.5 5804.98
-580.713 2829.01 0 2888 101.6 5804.98
-583.825 2819.18 0 2879 101.7 5804.98
-587.313 2811.31 0 2872 101.8 5804.98
-594.487 2821.04 0 2883 101.9 5804.98
-595.459 2801.41 0 2864 102 5804.98
-601.815 2807.22 0 2871 102.1 5804.98
-605.868 2802.25 0 2867 102.2 5804.98
-603.728 2768.95 0 2834 102.3 5804.98
-614.573 2795.24 0 2862 102.4 5804.98
-618.368 2789.28 0 2857 102.5 5804.98
-614.073 2747.21 0 2815 102.6 5804.98
-621.066 2755.89 0 2825 102.7 5804.98
-623.216 2743.1 0 2813 102.8 5804.98
-628.896 2745.9 0 2817 102.9 5804.98
-630.763 2732.13 0 2804 103 5804.98
-637.344 2738.82 0 2812 103.1 5804.98
-635.501 2709.47 0 2783 103.2 5804.98
-643.909 2723.93 0 2799 103.3 5804.98
-646.808 2715.02 0 2791 103.4 5804.98
-647.344 2696.38 0 2773 103.5 5804.98
-651.579 2693.3 0 2771 103.6 5804.98
-658.884 2702.85 0 2782 103.7 5804.98
-663.123 2699.75 0 2780 103.8 5804.98
-665.912 2690.83 0 2772 103.9 5804.98
-672.059 2695.48 0 2778 104 5804.98
-671.159 2672 0 2755 104.1 5804.98
-673.859 2663.07 0 2747 104.2 5804.98
-683.693 2682.24 0 2768 104.3 5804.98
-688.125 2680.07 0 2767 104.4 5804.98
-688.295 2661.44 0 2749 104.5 5804.98
-694.451 2666.04 0 2755 104.6 5804.98
-697.581 2659.02 0 2749 104.7 5804.98
-693.791 2625.89 0 2716 104.8 5804.98
-701.973 2638.21 0 2730 104.9 5804.98
-705.541 2633.11 0 2726 105 5804.98
-711.177 2635.74 0 2730 105.1 5804.98
-708.697 2608.44 0 2703 105.2 5804.98
-711.666 2601.41 0 2697 105.3 5804.98
-715.939 2599.2 0 2696 105.4 5804.98
-719.673 2595.06 0 2693 105.5 5804.98
-726.89 2603.43 0 2703 105.6 5804.98
-724.939 2579.05 0 2679 105.7 5804.98
-729.711 2578.74 0 2680 105.8 5804.98
-736.676 2586.12 0 2689 105.9 5804.98
-737.606 2572.34 0 2676 106 5804.98
-740.985 2567.2 0 2672 106.1 5804.98
-742.674 2556.3 0 2662 106.2 5804.98
-746.854 2554.04 0 2661 106.3 5804.98
-749.052 2545.06 0 2653 106.4 5804.98
-753.209 2542.79 0 2652 106.5 5804.98
-758.217 2543.39 0 2654 106.6 5804.98
0 0 0 0 106.7 5804.98
-764.778 2533.07 0 2646 106.8 5804.98
0 0 0 0 106.9 5804.98
-771.277 2522.73 0 2638 107 5804.98
-777.443 2527.12 0 2644 107.1 5804.98
-771.502 2492.32 0 2609 107.2 5804.98
-779.122 2501.47 0 2620 107.3 5804.98
-787.374 2512.51 0 2633 107.4 5804.98
-789.653 2504.46 0 2626 107.5 5804.98
-796.14 2509.75 0 2633 107.6 5804.98
-798.695 2502.64 0 2627 107.7 5804.98
-795.419 2477.44 0 2602 107.8 5804.98
-805.889 2495.08 0 2622 107.9 5804.98
-804.68 2476.55 0 2604 108 5804.98
-803.099 2457.08 0 2585 108.1 5804.98
-812.695 2471.83 0 2602 108.2 5804.98
-822.032 2485.6 0 2618 108.3 5804.98
-815.637 2451.9 0 2584 108.4 5804.98
-819.281 2448.57 0 2582 108.5 5804.98
-827.38 2458.51 0 2594 108.6 5804.98
-831.029 2455.17 0 2592 108.7 5804.98
-829.834 2437.62 0 2575 108.8 5804.98
-825.342 2410.63 0 2548 108.9 5804.98
-834.757 2424.31 0 2564 109 5804.98
-838.66 2421.9 0 2563 109.1 5804.98
-838.281 2407.22 0 2549 109.2 5804.98
-838.515 2394.42 0 2537 109.3 5804.98
-850.333 2414.65 0 2560 109.4 5804.98
-852.877 2408.45 0 2555 109.5 5804.98
-855.066 2401.3 0 2549 109.6 5804.98
-861.278 2405.46 0 2555 109.7 5804.98
-862.766 2396.42 0 2547 109.8 5804.98
-868.308 2398.67 0 2551 109.9 5804.98
-866.679 2381.18 0 2534 110 5804.98
-879.425 2403.14 0 2559 110.1 5804.98
-871.187 2367.82 0 2523 110.2 5804.98
-877.747 2372.86 0 2530 110.3 5804.98
-886.07 2382.57 0 2542 110.4 5804.98
-879.021 2351.05 0 2510 110.5 5804.98
-883.123 2349.51 0 2510 110.6 5804.98
-894.998 2368.54 0 2532 110.7 5804.98
-883.861 2326.78 0 2489 110.8 5804.98
-895.412 2344.85 0 2510 110.9 5804.98
-897.353 2337.69 0 2504 111 5804.98
-898.912 2329.58 0 2497 111.1 5804.98
-905.87 2335.47 0 2505 111.2 5804.98
-904.496 2319.91 0 2490 111.3 5804.98
-913.287 2330.43 0 2503 111.4 5804.98
-914.421 2321.39 0 2495 111.5 5804.98
-913.317 2306.78 0 2481 111.6 5804.98
-919.93 2311.68 0 2488 111.7 5804.98
-918.393 2296.15 0 2473 111.8 5804.98
-924.637 2300.11 0 2479 111.9 5804.98
-924.154 2287.36 0 2467 112 5804.98
-924.007 2275.55 0 2456 112.1 5804.98
-927.599 2273.01 0 2455 112.2 5804.98
-930.806 2269.54 0 2453 112.3 5804.98
-935.909 2270.69 0 2456 112.4 5804.98
