Position Zeitstempel
10.1837 22311.1
20.1889 22318.5
30.1942 22326
40.1995 22333.6
50.2047 22341.1
60.21 22348.8
70.2153 22356.3
80.2205 22363.8
90.2258 22371.4
100.231 22379
110.236 22386.4
120.242 22393.9
130.247 22401.3
140.252 22408.9
150.257 22416.5
160.263 22424
170.268 22431.4
180.273 22439.1
190.278 22446.8
200.284 22454.5
210.289 22462.2
220.294 22469.8
230.3 22477.6
240.305 22485.3
250.31 22493
260.315 22500.7
270.321 22508.4
280.326 22516.1
290.331 22523.8
300.336 22531.4
