X Y Z Distanz Orientierung Zeitstempel
-1075.67 -227.077 0 1099.38 191.92 0
-1076.22 -227.475 0 1100 191.935 0
-1074.94 -227.484 0 1098.75 191.949 0
-1077.33 -228.271 0 1101.25 191.963 0
-1079.48 -229.007 0 1103.5 191.977 0
-1075.14 -228.367 0 1099.13 191.992 0
-1075.2 -228.661 0 1099.25 192.006 0
-1075.64 -229.034 0 1099.75 192.02 0
-1075.21 -229.224 0 1099.38 192.035 0
-1083.1 -231.189 0 1107.5 192.049 0
-1076.81 -230.127 0 1101.13 192.063 0
-1080.79 -231.258 0 1105.25 192.078 0
-1076.21 -230.559 0 1100.63 192.092 0
-1075.29 -230.644 0 1099.75 192.106 0
-1079.02 -231.726 0 1103.63 192.12 0
-1080.31 -232.285 0 1105 192.135 0
-1074.26 -231.265 0 1098.88 192.149 0
-1080.56 -232.903 0 1105.38 192.163 0
-1078.79 -232.803 0 1103.63 192.178 0
-1085.09 -234.445 0 1110.13 192.192 0
-1070 -231.465 0 1094.75 192.206 0
-1076.66 -233.188 0 1101.63 192.221 0
-1076.6 -233.456 0 1101.63 192.235 0
-1084.36 -235.422 0 1109.63 192.249 0
-1080.4 -234.843 0 1105.63 192.263 0
-1076.31 -234.236 0 1101.5 192.278 0
-1075.15 -234.265 0 1100.38 192.292 0
-1072.89 -234.054 0 1098.13 192.306 0
-1075.76 -234.962 0 1101.13 192.321 0
-1071.8 -234.376 0 1097.13 192.335 0
-1074.67 -235.285 0 1100.13 192.349 0
-1076.81 -236.035 0 1102.38 192.364 0
-1082 -237.456 0 1107.75 192.378 0
-1076.94 -236.626 0 1102.63 192.392 0
-1073.7 -236.196 0 1099.38 192.406 0
-1075.35 -236.841 0 1101.13 192.421 0
-1077.12 -237.513 0 1103 192.435 0
-1080.73 -238.59 0 1106.75 192.449 0
-1077.13 -238.078 0 1103.13 192.464 0
-1075.6 -238.022 0 1101.63 192.478 0
-1078.84 -239.021 0 1105 192.492 0
-1080.12 -239.588 0 1106.38 192.507 0
-1078.11 -239.424 0 1104.38 192.521 0
-1074.51 -238.906 0 1100.75 192.535 0
-1082.87 -241.048 0 1109.38 192.549 0
-1078.3 -240.312 0 1104.75 192.564 0
-1078.11 -240.554 0 1104.63 192.578 0
-1080.98 -241.478 0 1107.63 192.592 0
-1076.65 -240.792 0 1103.25 192.607 0
-1068.54 -239.258 0 1095 192.621 0
-1081.17 -242.369 0 1108 192.635 0
-1068.42 -239.792 0 1095 192.65 0
-1077.87 -242.196 0 1104.75 192.664 0
-1072.33 -241.23 0 1099.13 192.678 0
-1077.27 -242.624 0 1104.25 192.692 0
-1079.4 -243.388 0 1106.5 192.707 0
-1083 -244.483 0 1110.25 192.721 0
-1073.06 -242.521 0 1100.13 192.735 0
-1077.27 -243.755 0 1104.5 192.75 0
-1080.13 -244.686 0 1107.5 192.764 0
-1073.85 -243.546 0 1101.13 192.778 0
-1075.01 -244.091 0 1102.38 192.793 0
-1076.29 -244.664 0 1103.75 192.807 0
-1075.26 -244.71 0 1102.75 192.821 0
-1072.03 -244.257 0 1099.5 192.835 0
-1071.72 -244.469 0 1099.25 192.85 0
-1081.65 -247.018 0 1109.5 192.864 0
-1079.88 -246.898 0 1107.75 192.878 0
-1077.39 -246.61 0 1105.25 192.893 0
-1078.54 -247.158 0 1106.5 192.907 0
-1074.95 -246.617 0 1102.88 192.921 0
-1072.82 -246.409 0 1100.75 192.936 0
-1074.09 -246.985 0 1102.13 192.95 0
-1074.76 -247.421 0 1102.88 192.964 0
-1079.09 -248.7 0 1107.38 192.978 0
-1084.51 -250.234 0 1113 192.993 0
-1077.87 -248.986 0 1106.25 193.007 0
-1077.68 -249.226 0 1106.13 193.021 0
-1081.64 -250.426 0 1110.25 193.036 0
-1076.34 -249.482 0 1104.88 193.05 0
-1078.83 -250.344 0 1107.5 193.064 0
-1078.41 -250.529 0 1107.13 193.079 0
-1074.94 -250.005 0 1103.63 193.093 0
-1079.99 -251.464 0 1108.88 193.107 0
-1074.57 -250.485 0 1103.38 193.121 0
-1079.86 -252.003 0 1108.88 193.136 0
-1074.08 -250.936 0 1103 193.15 0
-1077.79 -252.086 0 1106.88 193.164 0
-1076.51 -252.07 0 1105.63 193.179 0
-1077.78 -252.653 0 1107 193.193 0
-1076.99 -252.75 0 1106.25 193.207 0
-1072.55 -251.99 0 1101.75 193.222 0
-1067.62 -251.113 0 1096.75 193.236 0
-1077.41 -253.7 0 1106.88 193.25 0
-1076.61 -253.797 0 1106.13 193.264 0
-1081.05 -255.128 0 1110.75 193.279 0
-1083.3 -255.944 0 1113.13 193.293 0
-1078.61 -255.121 0 1108.38 193.307 0
-1080.13 -255.764 0 1110 193.322 0
-1079.34 -255.861 0 1109.25 193.336 0
-1075.87 -255.322 0 1105.75 193.35 0
-1083.22 -257.353 0 1113.38 193.365 0
-1075.01 -255.686 0 1105 193.379 0
-1080.18 -257.199 0 1110.38 193.393 0
-1078.05 -256.976 0 1108.25 193.407 0
-1074.7 -256.461 0 1104.88 193.422 0
-1073.78 -256.526 0 1104 193.436 0
-1078.34 -257.899 0 1108.75 193.45 0
-1070.74 -256.364 0 1101 193.465 0
-1078.82 -258.583 0 1109.38 193.479 0
-1074.01 -257.715 0 1104.5 193.493 0
-1072.73 -257.691 0 1103.25 193.508 0
-1075.46 -258.631 0 1106.13 193.522 0
-1076.01 -259.046 0 1106.75 193.536 0
-1081.78 -260.72 0 1112.75 193.55 0
-1070.29 -258.234 0 1101 193.565 0
-1080.55 -260.996 0 1111.63 193.579 0
-1074.17 -259.738 0 1105.13 193.593 0
-1078.96 -261.182 0 1110.13 193.608 0
-1076.1 -260.774 0 1107.25 193.622 0
-1078.23 -261.573 0 1109.5 193.636 0
-1069.54 -259.748 0 1100.63 193.651 0
-1077.85 -262.052 0 1109.25 193.665 0
-1079.37 -262.706 0 1110.88 193.679 0
-1073.11 -261.466 0 1104.5 193.693 0
-1075.95 -262.445 0 1107.5 193.708 0
-1076.01 -262.743 0 1107.63 193.722 0
-1078.13 -263.546 0 1109.88 193.736 0
-1077.58 -263.696 0 1109.38 193.751 0
-1078.36 -264.173 0 1110.25 193.765 0
-1072.23 -262.954 0 1104 193.779 0
-1078.11 -264.682 0 1110.13 193.794 0
-1083.87 -266.383 0 1116.13 193.808 0
-1079.43 -265.578 0 1111.63 193.822 0
-1072.69 -264.203 0 1104.75 193.836 0
-1078.33 -265.877 0 1110.63 193.851 0
-1070.86 -264.319 0 1103 193.865 0
-1075.04 -265.636 0 1107.38 193.879 0
-1080.44 -267.255 0 1113 193.894 0
-1074.3 -266.022 0 1106.75 193.908 0
-1081.88 -268.185 0 1114.63 193.922 0
-1075.38 -266.86 0 1108 193.937 0
-1081.02 -268.544 0 1113.88 193.951 0
-1078.53 -268.211 0 1111.38 193.965 0
-1082.7 -269.537 0 1115.75 193.979 0
-1078.76 -268.84 0 1111.75 193.994 0
-1074.32 -268.02 0 1107.25 194.008 0
-1080.68 -269.893 0 1113.88 194.022 0
-1074.67 -268.677 0 1107.75 194.037 0
-1072.91 -268.521 0 1106 194.051 0
-1076.84 -269.791 0 1110.13 194.065 0
-1077.5 -270.242 0 1110.88 194.08 0
-1073.92 -269.628 0 1107.25 194.094 0
-1079.19 -271.237 0 1112.75 194.108 0
-1078.51 -271.354 0 1112.13 194.122 0
-1071.17 -269.791 0 1104.63 194.137 0
-1077.29 -271.617 0 1111 194.151 0
-1071.52 -270.448 0 1105.13 194.165 0
-1080.91 -273.104 0 1114.88 194.18 0
-1075.14 -271.933 0 1109 194.194 0
-1074.71 -272.11 0 1108.63 194.208 0
-1071.25 -271.518 0 1105.13 194.223 0
-1083.3 -274.859 0 1117.63 194.237 0
-1073.66 -272.699 0 1107.75 194.251 0
-1071.29 -272.381 0 1105.38 194.265 0
-1078.97 -274.622 0 1113.38 194.28 0
-1077.82 -274.614 0 1112.25 194.294 0
-1077.63 -274.852 0 1112.13 194.308 0
-1076.95 -274.966 0 1111.5 194.323 0
-1074.22 -274.554 0 1108.75 194.337 0
-1083.35 -277.177 0 1118.25 194.351 0
-1078.08 -276.114 0 1112.88 194.366 0
-1077.16 -276.165 0 1112 194.38 0
-1076.73 -276.341 0 1111.63 194.394 0
-1073.15 -275.708 0 1108 194.408 0
-1072.84 -275.913 0 1107.75 194.423 0
-1078.7 -277.708 0 1113.88 194.437 0
-1077.54 -277.696 0 1112.75 194.451 0
-1068.88 -275.748 0 1103.88 194.466 0
-1076.19 -277.922 0 1111.5 194.48 0
-1077.94 -278.66 0 1113.38 194.494 0
-1080.05 -279.492 0 1115.63 194.509 0
-1077.68 -279.166 0 1113.25 194.523 0
-1083.18 -280.879 0 1119 194.537 0
-1075.36 -279.139 0 1111 194.551 0
-1075.41 -279.439 0 1111.13 194.566 0
-1071.83 -278.795 0 1107.5 194.58 0
-1072.97 -279.377 0 1108.75 194.594 0
-1072.06 -279.424 0 1107.88 194.609 0
-1075.01 -280.481 0 1111 194.623 0
-1075.06 -280.78 0 1111.13 194.637 0
-1075.72 -281.238 0 1111.88 194.652 0
-1078.43 -282.235 0 1114.75 194.666 0
-1075.34 -281.712 0 1111.63 194.68 0
-1077.44 -282.551 0 1113.88 194.694 0
-1076.65 -282.63 0 1113.13 194.709 0
-1076.94 -282.994 0 1113.5 194.723 0
-1079.41 -283.93 0 1116.13 194.737 0
-1077.64 -283.754 0 1114.38 194.752 0
-1080.11 -284.692 0 1117 194.766 0
-1071.58 -282.729 0 1108.25 194.78 0
-1076.83 -284.401 0 1113.75 194.795 0
-1078.81 -285.213 0 1115.88 194.809 0
-1071.85 -283.659 0 1108.75 194.823 0
-1073.83 -284.471 0 1110.88 194.837 0
-1082.7 -287.11 0 1120.13 194.852 0
-1080.34 -286.771 0 1117.75 194.866 0
-1070.24 -284.376 0 1107.38 194.88 0
-1074.88 -285.897 0 1112.25 194.895 0
-1081.45 -287.934 0 1119.13 194.909 0
-1074.86 -286.465 0 1112.38 194.923 0
-1074.78 -286.733 0 1112.38 194.938 0
-1073.99 -286.808 0 1111.63 194.952 0
-1077.78 -288.109 0 1115.63 194.966 0
-1080.61 -289.154 0 1118.63 194.98 0
-1073.41 -287.515 0 1111.25 194.995 0
-1078.17 -289.078 0 1116.25 195.009 0
-1081.48 -290.254 0 1119.75 195.023 0
-1082.61 -290.849 0 1121 195.038 0
-1081.45 -290.827 0 1119.88 195.052 0
-1076.07 -289.667 0 1114.38 195.066 0
-1077.08 -290.228 0 1115.5 195.081 0
-1079.06 -291.05 0 1117.63 195.095 0
-1079.59 -291.483 0 1118.25 195.109 0
-1078.31 -291.426 0 1117 195.123 0
-1076.31 -291.173 0 1115 195.138 0
-1072.74 -290.494 0 1111.38 195.152 0
-1080.99 -293.018 0 1120 195.166 0
-1077.78 -292.437 0 1116.75 195.181 0
-1080 -293.328 0 1119.13 195.195 0
-1075.95 -292.516 0 1115 195.209 0
-1079.01 -293.637 0 1118.25 195.224 0
-1073.39 -292.396 0 1112.5 195.238 0
-1077.9 -293.913 0 1117.25 195.252 0
-1075.17 -293.458 0 1114.5 195.266 0
-1079.32 -294.879 0 1118.88 195.281 0
-1069.96 -292.61 0 1109.25 195.295 0
-1080.14 -295.682 0 1119.88 195.309 0
-1069.21 -292.979 0 1108.63 195.324 0
-1075.77 -295.064 0 1115.5 195.338 0
-1075.21 -295.2 0 1115 195.352 0
-1080.68 -296.992 0 1120.75 195.367 0
-1075.43 -295.836 0 1115.38 195.381 0
-1068.48 -294.213 0 1108.25 195.395 0
-1079.74 -297.602 0 1120 195.409 0
-1074.24 -296.375 0 1114.38 195.424 0
-1070.43 -295.612 0 1110.5 195.438 0
-1077.23 -297.777 0 1117.63 195.452 0
-1082.45 -299.513 0 1123.13 195.467 0
-1078.16 -298.615 0 1118.75 195.481 0
-1075.56 -298.183 0 1116.13 195.495 0
-1079.94 -299.688 0 1120.75 195.51 0
-1077.82 -299.389 0 1118.63 195.524 0
-1075.81 -299.122 0 1116.63 195.538 0
-1072.85 -298.586 0 1113.63 195.552 0
-1072.9 -298.888 0 1113.75 195.567 0
-1077.28 -300.398 0 1118.38 195.581 0
-1081.54 -301.876 0 1122.88 195.595 0
-1081.82 -302.247 0 1123.25 195.61 0
-1075.49 -300.767 0 1116.75 195.624 0
-1079.5 -302.181 0 1121 195.638 0
-1078.71 -302.248 0 1120.25 195.653 0
-1076.83 -302.011 0 1118.38 195.667 0
-1071.45 -300.793 0 1112.88 195.681 0
-1078.84 -303.157 0 1120.63 195.695 0
-1075.52 -302.512 0 1117.25 195.71 0
-1076.76 -303.153 0 1118.63 195.724 0
-1078.13 -303.829 0 1120.13 195.738 0
-1074.33 -303.046 0 1116.25 195.753 0
-1075.09 -303.552 0 1117.13 195.767 0
-1076.94 -304.364 0 1119.13 195.781 0
-1081.68 -305.994 0 1124.13 195.796 0
-1083.4 -306.775 0 1126 195.81 0
-1065.65 -302.035 0 1107.63 195.824 0
-1076.88 -305.507 0 1119.38 195.838 0
-1079.21 -306.459 0 1121.88 195.853 0
-1079.61 -306.865 0 1122.38 195.867 0
-1078.69 -306.895 0 1121.5 195.881 0
-1079.34 -307.37 0 1122.25 195.896 0
-1079.26 -307.639 0 1122.25 195.91 0
-1076.42 -307.12 0 1119.38 195.924 0
-1076.58 -307.457 0 1119.63 195.939 0
-1076.51 -307.726 0 1119.63 195.953 0
-1075.71 -307.788 0 1118.88 195.967 0
-1077.31 -308.538 0 1120.63 195.981 0
-1079.04 -309.324 0 1122.5 195.996 0
-1076.32 -308.835 0 1119.75 196.01 0
-1079 -309.897 0 1122.63 196.024 0
-1074 -308.75 0 1117.5 196.039 0
-1071.64 -308.362 0 1115.13 196.053 0
-1075.77 -309.84 0 1119.5 196.067 0
-1076.41 -310.316 0 1120.25 196.082 0
-1073.21 -309.684 0 1117 196.096 0
-1075.18 -310.541 0 1119.13 196.11 0
-1077.62 -311.539 0 1121.75 196.124 0
-1087.15 -314.587 0 1131.75 196.139 0
-1079.99 -312.807 0 1124.38 196.153 0
-1078.11 -312.554 0 1122.5 196.167 0
-1076.23 -312.301 0 1120.63 196.182 0
-1080.23 -313.755 0 1124.88 196.196 0
-1081.59 -314.443 0 1126.38 196.21 0
-1085 -315.726 0 1130 196.225 0
-1077.24 -313.759 0 1122 196.239 0
-1075.84 -313.643 0 1120.63 196.253 0
-1081.16 -315.488 0 1126.25 196.267 0
-1081.56 -315.898 0 1126.75 196.282 0
-1075.72 -314.484 0 1120.75 196.296 0
-1080.2 -316.086 0 1125.5 196.31 0
-1077.13 -315.478 0 1122.38 196.325 0
-1073.81 -314.797 0 1119 196.339 0
-1075.29 -315.523 0 1120.63 196.353 0
-1074.73 -315.65 0 1120.13 196.368 0
-1075.97 -316.306 0 1121.5 196.382 0
-1078.65 -317.386 0 1124.38 196.396 0
-1079.65 -317.973 0 1125.5 196.41 0
-1081.13 -318.702 0 1127.13 196.425 0
-1075.05 -317.203 0 1120.88 196.439 0
-1074.5 -317.33 0 1120.38 196.453 0
-1074.3 -317.563 0 1120.25 196.468 0
-1079.73 -319.462 0 1126 196.482 0
-1078.93 -319.519 0 1125.25 196.496 0
-1078.97 -319.823 0 1125.38 196.511 0
-1086.44 -322.333 0 1133.25 196.525 0
-1077.14 -319.864 0 1123.63 196.539 0
-1077.06 -320.133 0 1123.63 196.553 0
-1078.41 -320.829 0 1125.13 196.568 0
-1077.85 -320.956 0 1124.63 196.582 0
-1079.69 -321.796 0 1126.63 196.596 0
-1077.81 -321.529 0 1124.75 196.611 0
-1081.69 -322.978 0 1128.88 196.625 0
-1081.84 -323.32 0 1129.13 196.639 0
-1077.21 -322.229 0 1124.38 196.654 0
-1076.77 -322.39 0 1124 196.668 0
-1077.41 -322.874 0 1124.75 196.682 0
-1076.25 -322.82 0 1123.63 196.696 0
-1075.57 -322.909 0 1123 196.711 0
-1077.41 -323.753 0 1125 196.725 0
-1073.5 -322.869 0 1121 196.739 0
-1080 -325.119 0 1127.88 196.754 0
-1078.36 -324.92 0 1126.25 196.768 0
-1082.35 -326.416 0 1130.5 196.782 0
-1077.48 -325.241 0 1125.5 196.797 0
-1075.73 -325.004 0 1123.75 196.811 0
-1080.07 -326.611 0 1128.38 196.825 0
-1075.32 -325.469 0 1123.5 196.839 0
-1073.93 -325.338 0 1122.13 196.854 0
-1074.32 -325.751 0 1122.63 196.868 0
-1078.91 -327.435 0 1127.5 196.882 0
-1071.65 -325.525 0 1120 196.897 0
-1079.34 -328.156 0 1128.13 196.911 0
-1078.54 -328.207 0 1127.38 196.925 0
-1077.38 -328.148 0 1126.25 196.94 0
-1079.93 -329.219 0 1129 196.954 0
-1081.05 -329.853 0 1130.25 196.968 0
-1078.81 -329.466 0 1128 196.982 0
-1076.22 -328.968 0 1125.38 196.997 0
-1079.37 -330.224 0 1128.75 197.011 0
-1074.62 -329.066 0 1123.88 197.025 0
-1073.34 -328.968 0 1122.63 197.04 0
-1076.01 -330.079 0 1125.5 197.054 0
-1078.44 -331.118 0 1128.13 197.068 0
-1076.32 -330.763 0 1126 197.083 0
-1075.4 -330.774 0 1125.13 197.097 0
-1077.11 -331.594 0 1127 197.111 0
-1084.44 -334.145 0 1134.75 197.125 0
-1081.97 -333.679 0 1132.25 197.14 0
-1081.76 -333.912 0 1132.13 197.154 0
-1080.01 -333.665 0 1130.38 197.168 0
-1076.82 -332.975 0 1127.13 197.183 0
-1074.47 -332.541 0 1124.75 197.197 0
-1073.07 -332.403 0 1123.38 197.211 0
-1082.3 -335.558 0 1133.13 197.226 0
-1076.49 -334.05 0 1127.13 197.24 0
-1076.76 -334.43 0 1127.5 197.254 0
-1076.8 -334.735 0 1127.63 197.268 0
-1077.43 -335.227 0 1128.38 197.283 0
-1079.49 -336.165 0 1130.63 197.297 0
-1080.24 -336.695 0 1131.5 197.311 0
-1078.25 -336.369 0 1129.5 197.326 0
-1076.97 -336.265 0 1128.25 197.34 0
-1081.19 -337.876 0 1132.75 197.354 0
-1074.54 -336.094 0 1125.88 197.369 0
-1079.82 -338.042 0 1131.5 197.383 0
-1075.33 -336.929 0 1126.88 197.397 0
-1070.95 -335.851 0 1122.38 197.411 0
-1082.31 -339.712 0 1134.38 197.426 0
-1080.08 -339.308 0 1132.13 197.44 0
-1080.24 -339.652 0 1132.38 197.454 0
-1081.34 -340.297 0 1133.63 197.469 0
-1074.94 -338.576 0 1127 197.483 0
-1077.12 -339.559 0 1129.38 197.497 0
-1076.32 -339.602 0 1128.63 197.512 0
-1081.36 -341.489 0 1134 197.526 0
-1077.1 -340.441 0 1129.63 197.54 0
-1080.36 -341.765 0 1133.13 197.554 0
-1079.56 -341.808 0 1132.38 197.569 0
-1084.59 -343.701 0 1137.75 197.583 0
-1075.81 -341.213 0 1128.63 197.597 0
-1077.99 -342.2 0 1131 197.612 0
-1076.47 -342.015 0 1129.5 197.626 0
-1074.24 -341.602 0 1127.25 197.64 0
-1076.06 -342.477 0 1129.25 197.655 0
-1078.36 -343.504 0 1131.75 197.669 0
-1074.82 -342.672 0 1128.13 197.683 0
-1079.14 -344.346 0 1132.75 197.697 0
-1078.94 -344.578 0 1132.63 197.712 0
-1075.64 -343.819 0 1129.25 197.726 0
-1079.12 -345.23 0 1133 197.74 0
-1084.39 -347.215 0 1138.63 197.755 0
-1078.12 -345.502 0 1132.13 197.769 0
-1082.67 -347.26 0 1137 197.783 0
-1082.23 -347.416 0 1136.63 197.798 0
-1079.17 -346.73 0 1133.5 197.812 0
-1073.49 -345.201 0 1127.63 197.826 0
-1076.49 -346.464 0 1130.88 197.84 0
-1082.12 -348.572 0 1136.88 197.855 0
-1077.99 -347.538 0 1132.63 197.869 0
-1075.28 -346.963 0 1129.88 197.883 0
-1079.6 -348.653 0 1134.5 197.898 0
-1073.33 -346.923 0 1128 197.912 0
-1081.68 -349.923 0 1136.88 197.926 0
-1079.69 -349.576 0 1134.88 197.941 0
-1079.13 -349.692 0 1134.38 197.955 0
-1077.14 -349.344 0 1132.38 197.969 0
-1077.29 -349.69 0 1132.63 197.983 0
-1074.83 -349.187 0 1130.13 197.998 0
-1075.69 -349.764 0 1131.13 198.012 0
-1078.57 -351 0 1134.25 198.026 0
-1081.34 -352.198 0 1137.25 198.041 0
-1080.42 -352.196 0 1136.38 198.055 0
-1074.63 -350.605 0 1130.38 198.069 0
-1075.73 -351.261 0 1131.63 198.084 0
-1080.39 -353.083 0 1136.63 198.098 0
-1082.92 -354.208 0 1139.38 198.112 0
-1080.22 -353.622 0 1136.63 198.126 0
-1073.36 -351.673 0 1129.5 198.141 0
-1077.9 -353.46 0 1134.38 198.155 0
-1074.37 -352.599 0 1130.75 198.169 0
-1080.1 -354.778 0 1136.88 198.184 0
-1080.96 -355.36 0 1137.88 198.198 0
-1081.11 -355.708 0 1138.13 198.212 0
-1081.97 -356.291 0 1139.13 198.227 0
-1076.66 -354.839 0 1133.63 198.241 0
-1086.66 -358.436 0 1144.25 198.255 0
-1073.63 -354.436 0 1130.63 198.269 0
-1076.39 -355.645 0 1133.63 198.284 0
-1073.22 -354.894 0 1130.38 198.298 0
-1080.84 -357.714 0 1138.5 198.312 0
-1076.01 -356.412 0 1133.5 198.327 0
-1076.99 -357.034 0 1134.63 198.341 0
-1080.46 -358.484 0 1138.38 198.355 0
-1083.69 -359.857 0 1141.88 198.37 0
-1072.45 -356.422 0 1130.13 198.384 0
-1081.14 -359.609 0 1139.38 198.398 0
-1076.78 -358.457 0 1134.88 198.412 0
-1082.14 -360.543 0 1140.63 198.427 0
-1078.38 -359.588 0 1136.75 198.441 0
-1079.47 -360.253 0 1138 198.455 0
-1074.05 -358.74 0 1132.38 198.47 0
-1080.72 -361.267 0 1139.5 198.484 0
-1079.68 -361.219 0 1138.5 198.498 0
-1078.76 -361.211 0 1137.63 198.513 0
-1081.51 -362.433 0 1140.63 198.527 0
-1079.76 -362.147 0 1138.88 198.541 0
-1079.08 -362.217 0 1138.25 198.555 0
-1078.4 -362.288 0 1137.63 198.57 0
-1074.04 -361.123 0 1133.13 198.584 0
-1070.99 -360.394 0 1130 198.598 0
-1076.35 -362.497 0 1135.75 198.613 0
-1076.85 -362.965 0 1136.38 198.627 0
-1075.93 -362.954 0 1135.5 198.641 0
-1072.64 -362.143 0 1132.13 198.656 0
-1080.49 -365.092 0 1140.5 198.67 0
-1081.46 -365.722 0 1141.63 198.684 0
-1083.26 -366.633 0 1143.63 198.698 0
-1079.74 -365.74 0 1140 198.713 0
-1077.75 -365.367 0 1138 198.727 0
-1076 -365.074 0 1136.25 198.741 0
-1080.88 -367.031 0 1141.5 198.756 0
-1080.44 -367.18 0 1141.13 198.77 0
-1079.64 -367.208 0 1140.38 198.784 0
-1079.78 -367.558 0 1140.63 198.799 0
-1074.72 -366.134 0 1135.38 198.813 0
-1080.31 -368.339 0 1141.38 198.827 0
-1082.46 -369.376 0 1143.75 198.841 0
-1076.22 -367.545 0 1137.25 198.856 0
-1078.49 -368.622 0 1139.75 198.87 0
-1078.05 -368.77 0 1139.38 198.884 0
-1076.54 -368.553 0 1137.88 198.899 0
-1076.21 -368.741 0 1137.63 198.913 0
-1070.79 -367.185 0 1132 198.927 0
-1078.27 -370.049 0 1140 198.942 0
-1080.54 -371.13 0 1142.5 198.956 0
-1086.83 -373.594 0 1149.25 198.97 0
-1079.53 -371.385 0 1141.63 198.984 0
-1079.08 -371.532 0 1141.25 198.999 0
-1079.46 -371.964 0 1141.75 199.013 0
-1077.6 -371.622 0 1139.88 199.027 0
-1082.94 -373.767 0 1145.63 199.042 0
-1074.1 -371.017 0 1136.38 199.056 0
-1075.9 -371.939 0 1138.38 199.07 0
-1074.98 -371.921 0 1137.5 199.085 0
-1069.81 -370.431 0 1132.13 199.099 0
-1076.33 -372.99 0 1139.13 199.113 0
-1083.2 -375.675 0 1146.5 199.127 0
-1080.63 -375.085 0 1143.88 199.142 0
-1075.7 -373.673 0 1138.75 199.156 0
-1075.6 -373.941 0 1138.75 199.17 0
-1074.56 -373.881 0 1137.75 199.185 0
-1081.2 -376.492 0 1144.88 199.199 0
-1079.57 -376.227 0 1143.25 199.213 0
-1079.48 -376.497 0 1143.25 199.228 0
-1075.61 -375.448 0 1139.25 199.242 0
-1076.57 -376.087 0 1140.38 199.256 0
-1076.95 -376.521 0 1140.88 199.27 0
-1082.64 -378.813 0 1147 199.285 0
-1084.79 -379.868 0 1149.38 199.299 0
-1073.96 -376.377 0 1138 199.313 0
-1079.64 -378.672 0 1144.13 199.328 0
-1075.42 -377.492 0 1139.75 199.342 0
-1080.04 -379.418 0 1144.75 199.356 0
-1078.06 -379.024 0 1142.75 199.371 0
-1076.43 -378.754 0 1141.13 199.385 0
-1075.63 -378.773 0 1140.38 199.399 0
-1076.84 -379.499 0 1141.75 199.413 0
-1079.45 -380.724 0 1144.63 199.428 0
-1075.35 -379.578 0 1140.38 199.442 0
-1077.85 -380.763 0 1143.13 199.456 0
-1078.34 -381.24 0 1143.75 199.471 0
-1077.07 -381.092 0 1142.5 199.485 0
-1077.56 -381.57 0 1143.13 199.499 0
-1078.17 -382.089 0 1143.88 199.514 0
-1073.48 -380.729 0 1139 199.528 0
-1073.27 -380.955 0 1138.88 199.542 0
-1076.47 -382.394 0 1142.38 199.556 0
-1076.26 -382.621 0 1142.25 199.571 0
-1074.75 -382.387 0 1140.75 199.585 0
-1081.37 -385.045 0 1147.88 199.599 0
-1082.45 -385.735 0 1149.13 199.614 0
-1077.06 -384.115 0 1143.5 199.628 0
-1074.25 -383.418 0 1140.63 199.642 0
-1079.45 -385.578 0 1146.25 199.657 0
-1084.18 -387.572 0 1151.38 199.671 0
-1080.32 -386.496 0 1147.38 199.685 0
-1078.46 -386.133 0 1145.5 199.699 0
-1077.89 -386.234 0 1145 199.714 0
-1080.97 -387.642 0 1148.38 199.728 0
-1082.4 -388.461 0 1150 199.742 0
-1077.84 -387.125 0 1145.25 199.757 0
-1075.62 -386.633 0 1143 199.771 0
-1079.29 -388.255 0 1147 199.785 0
-1082.6 -389.753 0 1150.63 199.8 0
-1078.27 -388.498 0 1146.13 199.814 0
-1076.76 -388.258 0 1144.63 199.828 0
-1075.49 -388.102 0 1143.38 199.842 0
-1077.51 -389.135 0 1145.63 199.857 0
-1079.88 -390.296 0 1148.25 199.871 0
-1076.14 -389.248 0 1144.38 199.885 0
-1079.69 -390.835 0 1148.25 199.9 0
-1078.42 -390.679 0 1147 199.914 0
-1080.55 -391.757 0 1149.38 199.928 0
-1080.1 -391.899 0 1149 199.943 0
-1077.18 -391.145 0 1146 199.957 0
-1079.79 -392.396 0 1148.88 199.971 0
-1075.93 -391.298 0 1144.88 199.985 0
-1075.36 -391.396 0 1144.38 200 0
-1079.38 -393.161 0 1148.75 200.014 0
-1081.86 -394.372 0 1151.5 200.028 0
-1077.77 -393.186 0 1147.25 200.043 0
-1082.6 -395.255 0 1152.5 200.057 0
-1083.33 -395.826 0 1153.38 200.071 0
-1079.12 -394.594 0 1149 200.086 0
-1081.13 -395.636 0 1151.25 200.1 0
-1070.94 -392.209 0 1140.5 200.114 0
-1077.06 -394.756 0 1147.13 200.128 0
-1080.48 -396.317 0 1150.88 200.143 0
-1073.93 -394.217 0 1144 200.157 0
-1071.25 -393.537 0 1141.25 200.171 0
-1072.33 -394.236 0 1142.5 200.186 0
-1067.42 -392.734 0 1137.38 200.2 0
-1082.22 -398.485 0 1153.25 200.214 0
-1072.5 -395.211 0 1143 200.229 0
-1078.5 -397.728 0 1149.5 200.243 0
-1073.24 -396.093 0 1144 200.257 0
-1070.21 -395.278 0 1140.88 200.271 0
-1077.73 -398.362 0 1149 200.286 0
-1074.7 -397.547 0 1145.88 200.3 0
-1078.94 -399.421 0 1150.5 200.314 0
-1078.72 -399.646 0 1150.38 200.329 0
