X Y Zeitstempel
-12.4354 2374.97 14839
-16.6922 2390.94 14839
-20.8739 2391.91 14839
-24.9543 2382.87 14839
-29.0643 2378.82 14839
-33.4534 2395.77 14839
-37.2421 2370.71 14839
-41.7811 2393.64 14839
-45.8243 2386.56 14839
-50.0105 2387.48 14839
-54.0639 2382.39 14839
-58.4907 2393.29 14839
-62.3273 2380.18 14839
-66.5094 2381.07 14839
-70.9023 2388.95 14839
-74.6634 2375.83 14839
-79.4398 2394.68 14839
-82.7467 2369.56 14839
-86.8823 2369.41 14839
-90.5569 2357.26 14839
-72.6787 1809.54 14839
-73.7012 1758.46 14839
-75.7669 1735.35 14839
-80.1564 1765.18 14839
-82.5776 1751.05 14839
-85.4383 1746.91 14839
-87.374 1724.79 14839
-90.4889 1726.63 14839
-94.5839 1746.44 14839
-95.7897 1713.32 14839
-98.0891 1701.17 14839
-100.702 1695.01 14839
-103.844 1697.83 14839
-106.681 1695.65 14839
-109.253 1689.47 14839
-111.672 1681.3 14839
-114.062 1673.12 14839
-118.865 1699.85 14839
-121.474 1694.65 14839
-123.773 1685.46 14839
-126.864 1687.24 14839
-129.655 1685.02 14839
-131.968 1676.81 14839
-135.616 1685.55 14839
-140.197 1705.25 14839
-142.503 1697.03 14839
-145.807 1700.76 14839
-148.078 1692.53 14839
-153.609 1721.16 14839
-154.075 1693 14839
-155.367 1674.81 14839
-156.973 1660.6 14839
-160.829 1670.27 14839
-165.598 1688.9 14839
-207.479 2078.67 14839
-239.503 2357.87 14839
-244.235 2363.41 14839
-247.628 2356.02 14839
-253.015 2367.52 14839
-256.174 2358.13 14839
-260.4 2358.67 14839
-264.627 2359.21 14839
-267.612 2348.8 14839
-272.631 2356.28 14839
-277.093 2358.78 14839
-281.328 2359.29 14839
-283.883 2345.89 14839
-290.902 2369.21 14839
-292.194 2345.87 14839
-296.288 2345.36 14839
-301.906 2356.74 14839
-305.761 2354.23 14839
-309.478 2350.72 14839
-311.861 2337.29 14839
-316.609 2341.69 14839
-322.732 2356 14839
-325.881 2348.5 14839
-331.371 2357.83 14839
-333.936 2346.36 14839
-338.886 2351.71 14839
-340.969 2337.26 14839
-345.632 2340.62 14839
-349.865 2341 14839
-353.95 2340.39 14839
-359.093 2346.68 14839
-361.353 2334.2 14839
-367.128 2344.43 14839
-369.968 2335.88 14839
-375.625 2345.11 14839
-378.759 2338.53 14839
-382.516 2335.89 14839
-387.246 2339.16 14839
-392.483 2345.39 14839
-397.243 2348.64 14839
-400.836 2344.99 14839
-403.737 2337.39 14839
-409.191 2344.56 14839
-413.63 2345.81 14839
-418.074 2347.06 14839
-418.628 2326.64 14839
-425.549 2341.65 14839
-430.719 2346.8 14839
-433.174 2337.2 14839
-437.804 2339.39 14839
-441.144 2334.69 14839
-444.469 2329.99 14839
-449.102 2332.15 14839
-453.171 2331.36 14839
-459.165 2340.38 14839
-461.112 2328.79 14839
-464.784 2326.02 14839
-468.053 2321.28 14839
-475.094 2335.16 14839
-478.767 2332.37 14839
-484.256 2338.38 14839
-485.678 2324.81 14839
-491.591 2332.77 14839
-494.206 2325.06 14839
-498.054 2323.21 14839
-504.221 2332.11 14839
-507.012 2325.37 14839
-508.708 2313.74 14839
-517.507 2334.32 14839
-519.835 2325.61 14839
-523.674 2323.72 14839
-526.621 2317.93 14839
-533.345 2328.7 14839
-539.883 2338.49 14839
-539.657 2319.04 14839
-542.562 2313.22 14839
-550.739 2329.79 14839
-550.17 2309.37 14839
-556.3 2317.16 14839
-560.814 2318.13 14839
-565.333 2319.09 14839
-569.856 2320.04 14839
-575.346 2324.87 14839
-575.29 2307.36 14839
-584.189 2325.75 14839
-585.303 2313.1 14839
-593.786 2329.51 14839
-595.861 2320.73 14839
-598.659 2314.84 14839
-604.966 2322.5 14839
-605.974 2309.84 14839
-610.26 2309.74 14839
-619.433 2328 14839
-618.06 2306.63 14839
-624.95 2316.17 14839
-626.108 2304.46 14839
-629.337 2300.47 14839
-636.804 2311.9 14839
-642.708 2317.53 14839
-643.794 2305.81 14839
-649.171 2309.5 14839
-653.473 2309.32 14839
-658.598 2312.03 14839
-661.805 2307.99 14839
-664.169 2301.07 14839
-665.394 2290.3 14839
-677.249 2316.01 14839
-677.337 2301.39 14839
-681.353 2300.21 14839
-685.938 2300.93 14839
-693.114 2310.27 14839
-692.52 2293.74 14839
-699.72 2303.05 14839
-701.4 2294.18 14839
-706.285 2295.81 14839
-713.839 2306.04 14839
-715.781 2298.11 14839
-718.894 2293.99 14839
-724.1 2296.55 14839
-731.735 2306.72 14839
-735.76 2305.44 14839
-737.643 2297.49 14839
-742.574 2299.05 14839
-744.422 2291.1 14839
-751.216 2298.35 14839
-752.415 2288.48 14839
-757.978 2291.91 14839
-768.921 2311.46 14839
-765.339 2287.36 14839
-771.244 2291.7 14839
-777.487 2296.98 14839
-781.494 2295.62 14839
-783.556 2288.58 14839
-787.224 2286.26 14839
-788.922 2278.27 14839
-799.146 2294.83 14839
-800.175 2284.94 14839
-804.494 2284.49 14839
-806.811 2278.36 14839
-811.122 2277.89 14839
-817.456 2283.07 14839
-824.827 2291.04 14839
-826.442 2283.02 14839
-831.109 2283.45 14839
-834.749 2281.06 14839
-841.492 2287.11 14839
-841.666 2275.32 14839
-849.122 2283.22 14839
-849.253 2271.43 14839
-858.494 2283.99 14839
-862.125 2281.55 14839
-862.91 2271.63 14839
-868.3 2273.85 14839
-876.21 2282.6 14839
-882.352 2286.67 14839
-883.81 2278.6 14839
-886.333 2273.33 14839
-893.583 2280.16 14839
-897.928 2279.52 14839
-896.015 2263.08 14839
-905.14 2274.52 14839
-906.88 2267.36 14839
-910.463 2264.85 14839
-918.161 2272.53 14839
-917.987 2260.73 14839
-930.622 2280.42 14839
-927.77 2262.14 14839
-931.717 2260.52 14839
-937.957 2264.43 14839
-946.904 2274.79 14839
-948.557 2267.6 14839
-950.188 2260.41 14839
-958.801 2269.8 14839
-965.106 2273.65 14839
-965.149 2262.76 14839
-967.915 2258.32 14839
-970.669 2253.87 14839
-974.601 2252.17 14839
-979.726 2253.22 14839
-989.262 2264.33 14839
-989.595 2254.36 14839
-994.336 2254.46 14839
-996.648 2249.06 14839
-1004.23 2255.54 14839
-1004.9 2246.48 14839
-1009.23 2245.64 14839
-1018.09 2254.81 14839
-1022.43 2253.94 14839
-1028.85 2257.61 14839
-1030.29 2250.36 14839
-1038.4 2257.64 14839
-1046.11 2264 14839
-1042.91 2246.75 14839
-1042.18 2234.95 14839
-1064.74 2272.98 14839
-1066.58 2266.59 14839
-1057.28 2236.7 14839
-1065.05 2242.98 14839
-1067.67 2238.41 14839
0 0 14839
-1077.64 2239.18 14839
-1082.42 2239.09 14839
-1101.18 2267.79 14839
-1081.46 2217.32 14839
-1084.45 2213.64 14839
-1086.1 2207.26 14839
-1089.96 2205.36 14839
-1090.69 2197.18 14839
-1115.94 2238.23 14839
-1109.1 2214.82 14839
-1131.39 2249.51 14839
-1120.88 2218.97 14839
-1121.59 2210.77 14839
-1136.34 2230.19 14839
-1145.7 2238.89 14839
-1144.57 2227.1 14839
-1143.41 2215.32 14839
-1146.36 2211.55 14839
-1142.37 2194.46 14839
-1151.75 2203.1 14839
-1145.37 2181.61 14839
-1158.97 2198.18 14839
-1151.11 2174.06 14839
-1160.53 2182.65 14839
-1170.94 2192.97 14839
-1155.86 2155.67 14839
-1176.21 2184.46 14839
-1170.04 2163.94 14839
-1176.2 2166.28 14839
-1180.93 2165.98 14839
-1181.35 2157.78 14839
-1186.08 2157.47 14839
-1176.79 2131.76 14839
-1179.06 2127.08 14839
-1179.36 2118.9 14839
-1188.91 2127.31 14839
-1192.14 2124.36 14839
-1183.08 2099.63 14839
-1189.7 2102.78 14839
-1208.68 2127.65 14839
-1195.54 2096.01 14839
-1215.6 2122.55 14839
-1220.8 2123.03 14839
-1208 2092.32 14839
-1231.21 2123.95 14839
-1212.28 2082.9 14839
-1214.4 2078.19 14839
-1222.07 2082.97 14839
-1208.96 2052.4 14839
-1198.28 2026.19 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
-1230.32 1999.85 14839
-1254.3 2030.89 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
-1274.89 1883.01 14839
-1273.12 1873.34 14839
-1287.09 1886.81 14839
-1345.19 1964.6 14839
-1302.73 1895.49 14839
-1285.6 1863.58 14839
-1297.39 1873.67 14839
-1308.08 1882.07 14839
-1296.48 1858.46 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
1755.29 2553.97 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
1700.52 2569.2 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
1677.87 2593.59 14839
1669.54 2590.63 14839
1669.88 2601.11 14839
1664.8 2603.18 14839
1521.1 2387.64 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
0 0 14839
462.059 1047.63 14839
459.426 1046.6 14839
463.604 1061.15 14839
469.328 1079.38 14839
460.294 1063.68 14839
406.225 943.244 14839
411.669 960.496 14839
403.323 945.577 14839
409.877 965.61 14839
401.965 951.585 14839
404.954 963.347 14839
401.342 959.44 14839
396.593 952.753 14839
389.572 940.509 14839
379.927 921.772 14839
393.117 958.517 14839
377.463 924.945 14839
380.739 937.647 14839
387.343 958.708 14839
388.653 966.805 14839
376.196 940.556 14839
378.99 952.361 14839
373.278 942.793 14839
361.737 918.322 14839
379.837 969.229 14839
362.525 929.828 14839
360.901 930.459 14839
366.117 948.814 14839
365.535 952.252 14839
359.235 940.744 14839
357.593 941.369 14839
349.233 924.219 14839
359.23 955.717 14839
358.262 958.216 14839
340.555 915.725 14839
349.017 943.516 14839
351.168 954.447 14839
349.846 955.998 14839
346.124 950.969 14839
346.506 957.213 14839
338.399 939.94 14839
335.41 936.763 14839
340.483 956.188 14839
326.797 922.846 14839
328.507 932.847 14839
336.464 960.789 14839
339.39 974.596 14839
332.453 960.068 14839
339.568 986.176 14839
339.465 991.497 14839
334.512 982.622 14839
332.155 981.31 14839
332.356 987.575 14839
333.487 996.688 14839
333.01 1001.06 14839
321.214 971.262 14839
327.952 997.471 14839
329.938 1009.45 14839
325.395 1001.46 14839
311.66 964.917 14839
312.726 974.028 14839
313.154 981.241 14839
313.86 989.412 14839
309.727 982.328 14839
307.414 980.959 14839
302.728 971.946 14839
307.241 992.534 14839
303.45 986.378 14839
300.266 982.125 14839
298.26 981.691 14839
303.194 1004.23 14839
301.729 1005.71 14839
289.117 969.822 14839
292.536 987.584 14839
293.07 995.768 14839
289.929 991.479 14839
289.314 995.825 14839
285.634 989.603 14839
285.009 993.945 14839
283.822 996.364 14839
286.711 1013.22 14839
278.718 991.573 14839
281.559 1008.43 14839
276.592 997.358 14839
297.688 1080.75 14839
276.539 1010.86 14839
285.524 1050.9 14839
286.555 1062.02 14839
280.042 1045.13 14839
279.503 1050.45 14839
273.582 1035.47 14839
250.967 956.628 14839
276.52 1061.58 14839
269.158 1040.76 14839
268.834 1047.04 14839
261.572 1026.19 14839
260.026 1027.61 14839
264.079 1051.34 14839
249.663 1001.35 14839
250.318 1011.49 14839
253.323 1031.34 14839
265.259 1088.14 14839
269.708 1114.84 14839
243.017 1012.24 14839
246.58 1035.03 14839
243.163 1028.65 14839
246.619 1051.47 14839
236.397 1015.86 14839
239.348 1036.73 14839
239.547 1045.92 14839
233.069 1025.86 14839
236.555 1049.68 14839
230.359 1030.57 14839
236.568 1067.09 14839
225.902 1027.46 14839
232.203 1064.98 14839
231.823 1072.23 14839
230.58 1075.56 14839
221.426 1041.73 14839
219.401 1041.13 14839
220.856 1057.18 14839
216.374 1044.83 14839
215.153 1048.15 14839
213.324 1048.52 14839
211.098 1046.93 14839
214.561 1073.77 14839
212.298 1072.18 14839
216.587 1103.95 14839
212.18 1091.57 14839
208.194 1081.14 14839
200.498 1051.05 14839
199.777 1057.29 14839
197.564 1055.67 14839
198.272 1069.78 14839
196.044 1068.16 14839
198.47 1092.11 14839
193.554 1075.73 14839
198.515 1114.46 14839
372.128 2110.44 14839
426.384 2443.07 14839
423.481 2451.69 14839
417.685 2443.56 14839
414.921 2453.16 14839
408.163 2439.08 14839
405.212 2447.69 14839
400.777 2447.4 14839
395.546 2442.18 14839
391.125 2441.87 14839
386.55 2440.58 14839
380.897 2432.36 14839
378.181 2442.9 14839
372.707 2435.65 14839
368.754 2438.27 14839
363.759 2433.97 14839
359.51 2434.6 14839
357.426 2450.07 14839
349.869 2427.92 14839
347.04 2438.43 14839
340.139 2420.22 14839
337.564 2432.69 14839
331.96 2423.37 14839
313.796 2320.88 14839
254.858 1910.07 14839
248.913 1890.69 14839
246.772 1900.04 14839
242.566 1893.53 14839
237.005 1876.09 14839
235.461 1890.39 14839
230.699 1878.89 14839
227.299 1878.3 14839
223.428 1873.73 14839
220.391 1876.1 14839
218.266 1886.41 14839
213.275 1871.89 14839
206.106 1837.48 14839
206.191 1867.65 14839
206.171 1897.83 14839
197.757 1850.46 14839
196.2 1866.72 14839
195.923 1895.9 14839
191.3 1883.31 14839
188.211 1885.63 14839
182.09 1857.09 14839
180.094 1870.35 14839
178.9 1892.56 14839
176.151 1898.85 14839
170.571 1874.25 14839
167.477 1876.54 14839
164.986 1885.8 14839
161.096 1879.11 14839
158.904 1892.34 14839
157.814 1919.52 14839
152.218 1891.89 14839
151.661 1927.04 14839
148.528 1930.29 14839
144.934 1927.56 14839
139.006 1892.9 14839
138.062 1926.06 14839
133.514 1909.34 14839
131.201 1924.53 14839
128.373 1932.74 14839
124.547 1925.98 14839
120.307 1912.22 14839
118.312 1934.39 14839
113.928 1917.62 14839
112.365 1948.76 14839
107.512 1923 14839
105.291 1944.15 14839
106.294 2028.22 14839
0 0 14839
117.484 2402.13 14839
111.736 2369.37 14839
82.9235 1826.12 14839
105.21 2409.7 14839
100.669 2401.89 14839
96.7176 2408.06 14839
92.7449 2414.22 14839
87.9815 2399.39 14839
83.2702 2384.55 14839
79.6056 2399.68 14839
75.2916 2395.82 14839
71.2286 2399.94 14839
66.7606 2390.07 14839
62.7985 2398.18 14839
58.344 2387.29 14839
54.563 2404.38 14839
50.3456 2403.47 14839
45.9779 2394.56 14839
41.8683 2398.63 14839
37.5876 2392.7 14839
33.4813 2397.77 14839
29.3086 2398.82 14839
24.9019 2377.87 14839
20.9262 2397.91 14839
16.6503 2384.94 14839
12.5558 2397.97 14839
8.32518 2384.99 14839
4.17655 2393 14839
-2.17188e-05 2386 14839
-4.16612 2387 14839
-8.32523 2384.99 14839
-12.493 2385.97 14839
-16.6503 2384.94 14839
-20.7604 2378.91 14839
-25.0799 2394.87 14839
-29.2597 2394.82 14839
-33.5093 2399.77 14839
-37.352 2377.71 14839
-41.4495 2374.64 14839
-45.8243 2386.56 14839
-49.8011 2377.48 14839
-54.2681 2391.38 14839
-58.2708 2384.29 14839
-62.432 2384.18 14839
-66.3977 2377.07 14839
-70.5167 2375.95 14839
-74.9147 2383.82 14839
-78.4452 2364.7 14839
-83.2702 2384.55 14839
-86.5158 2359.41 14839
-91.6317 2385.24 14839
-83.5544 2080.32 14839
-73.1149 1744.47 14839
-77.3808 1772.31 14839
-78.977 1739.21 14839
-82.2479 1744.06 14839
-84.8521 1734.93 14839
-88.5377 1747.76 14839
-91.902 1753.59 14839
-93.8808 1733.46 14839
-97.0178 1735.29 14839
-99.0677 1718.15 14839
-99.8719 1681.04 14839
-103.538 1692.84 14839
-105.049 1669.7 14839
-110.35 1706.44 14839
-110.28 1660.34 14839
-113.926 1671.12 14839
-116.842 1670.92 14839
-119.329 1664.73 14839
-123.919 1687.46 14839
-125.065 1663.3 14839
-129.962 1689.01 14839
-131.341 1668.84 14839
-134.574 1672.59 14839
-141.59 1722.19 14839
-143.842 1712.97 14839
-146.063 1703.75 14839
-147.816 1689.55 14839
-148.631 1665.38 14839
-152.716 1678.07 14839
-157.399 1696.71 14839
-157.067 1661.59 14839
-160.254 1664.3 14839
-164.622 1678.95 14839
-178.08 1784.13 14839
-238.998 2352.89 14839
-243.618 2357.45 14839
-248.046 2360 14839
-251.952 2357.58 14839
-256.714 2363.1 14839
-261.168 2365.63 14839
-264.516 2358.21 14839
-268.971 2360.73 14839
-272.746 2357.27 14839
-276.743 2355.8 14839
-279.67 2345.38 14839
-285.565 2359.78 14839
-289.683 2359.28 14839
-292.194 2345.87 14839
-297.541 2355.28 14839
-300.635 2346.82 14839
-304.473 2344.31 14839
-307.781 2337.83 14839
-313.712 2351.16 14839
-316.475 2340.7 14839
-322.189 2352.04 14839
-325.056 2342.55 14839
-330.814 2353.87 14839
-334.5 2350.32 14839
-337.888 2344.78 14839
-342.702 2349.13 14839
-345.194 2337.65 14839
-350.161 2342.98 14839
-353.352 2336.43 14839
-358.034 2339.77 14839
-364.259 2352.97 14839
-367.128 2344.43 14839
-371.375 2344.77 14839
-374.993 2341.16 14839
-378.918 2339.51 14839
-381.87 2331.94 14839
-386.756 2336.2 14839
-392.318 2344.4 14839
-394.908 2334.84 14839
-398.646 2332.17 14839
-402.886 2332.46 14839
-409.363 2345.55 14839
-411.894 2335.96 14839
-417.373 2343.12 14839
-419.691 2332.54 14839
-425.192 2339.68 14839
-426.747 2325.16 14839
-432.627 2334.25 14839
-439.46 2348.23 14839
-440.773 2332.72 14839
-443.532 2325.07 14839
-449.291 2333.13 14839
-454.889 2340.2 14839
-457.817 2333.51 14839
-461.112 2328.79 14839
-466.744 2335.82 14839
-468.646 2324.22 14839
-472.701 2323.4 14839
-478.565 2331.39 14839
-483.242 2333.49 14839
-485.474 2323.83 14839
-490.147 2325.92 14839
-496.285 2334.84 14839
-497.215 2319.3 14839
-507.602 2347.75 14839
-507.864 2329.28 14839
-513.647 2336.2 14839
-515.776 2326.51 14839
-518.963 2321.71 14839
-524.773 2328.6 14839
-526.621 2317.93 14839
-529.326 2311.16 14839
-534.934 2317.05 14839
-540.79 2323.91 14839
-544.389 2321.01 14839
-548.209 2319.09 14839
-553.878 2324.93 14839
-554.666 2310.35 14839
-560.579 2317.16 14839
-564.622 2316.17 14839
-568.425 2314.21 14839
-572.944 2315.16 14839
-578.435 2319.98 14839
-581.996 2317.02 14839
-585.303 2313.1 14839
-592.798 2325.64 14839
-596.358 2322.66 14839
-598.158 2312.9 14839
-604.21 2319.6 14839
-604.705 2305 14839
-613.836 2323.28 14839
-616.09 2315.44 14839
-622.46 2323.05 14839
-624.69 2315.2 14839
-629.778 2317.97 14839
-634.351 2318.8 14839
-634.414 2303.22 14839
-640.838 2310.79 14839
-645.408 2311.59 14839
-648.088 2305.65 14839
-651.839 2303.55 14839
-656.132 2303.37 14839
-661.805 2307.99 14839
-667.774 2313.56 14839
-671.811 2312.39 14839
-671.916 2297.77 14839
-679.878 2310.03 14839
-681.069 2299.25 14839
-683.938 2294.22 14839
-691.102 2303.56 14839
-695.989 2305.23 14839
-699.139 2301.14 14839
-700.523 2291.31 14839
-708.637 2303.46 14839
