X Y Zeitstempel
355.982 2440.17 15015.5
353.434 2452.67 15015.5
345.772 2429.52 15015.5
343.062 2441.01 15015.5
337.426 2431.7 15015.5
334.267 2440.21 15015.5
313.528 2318.9 15015.5
254.329 1906.11 15015.5
250.219 1900.6 15015.5
247.803 1907.98 15015.5
241.296 1883.61 15015.5
238.384 1887 15015.5
235.214 1888.41 15015.5
230.455 1876.9 15015.5
227.659 1881.28 15015.5
223.547 1874.72 15015.5
221.091 1882.06 15015.5
219.185 1894.36 15015.5
210.671 1849.04 15015.5
211.122 1882.2 15015.5
206.081 1866.66 15015.5
205.739 1893.86 15015.5
202.327 1893.22 15015.5
194.109 1846.83 15015.5
194.586 1882.97 15015.5
191.3 1883.31 15015.5
186.225 1865.73 15015.5
183.261 1869.04 15015.5
179.136 1860.4 15015.5
178.147 1884.6 15015.5
173.102 1865.99 15015.5
172.111 1891.18 15015.5
169.077 1894.47 15015.5
165.16 1887.79 15015.5
163.317 1905.01 15015.5
160.327 1909.28 15015.5
156.421 1902.58 15015.5
150.774 1873.94 15015.5
152.446 1937.01 15015.5
148.988 1936.28 15015.5
143.734 1911.6 15015.5
139.592 1900.88 15015.5
137.919 1924.06 15015.5
135.049 1931.28 15015.5
130.113 1908.57 15015.5
127.047 1912.79 15015.5
124.225 1920.99 15015.5
121.123 1925.19 15015.5
118.556 1938.38 15015.5
115.173 1938.58 15015.5
110.868 1922.81 15015.5
109.075 1950.95 15015.5
105.508 1948.15 15015.5
104.41 1992.27 15015.5
0 0 15015.5
116.36 2379.16 15015.5
112.49 2385.35 15015.5
108.962 2399.53 15015.5
104.73 2398.71 15015.5
100.837 2405.89 15015.5
96.236 2396.07 15015.5
91.9388 2393.23 15015.5
87.9815 2399.39 15015.5
84.0729 2407.53 15015.5
79.4398 2394.68 15015.5
75.5743 2404.81 15015.5
71.2583 2400.94 15015.5
67.0398 2400.06 15015.5
62.5891 2390.18 15015.5
58.5883 2397.28 15015.5
54.5403 2403.38 15015.5
50.178 2395.47 15015.5
45.7667 2383.56 15015.5
41.9207 2401.63 15015.5
37.7761 2404.7 15015.5
33.3696 2389.77 15015.5
29.2719 2395.82 15015.5
24.9961 2386.87 15015.5
20.9088 2395.91 15015.5
16.6224 2380.94 15015.5
12.5296 2392.97 15015.5
8.33914 2388.99 15015.5
4.17306 2391 15015.5
-2.16551e-05 2379 15015.5
-4.1731 2391 15015.5
-8.30777 2379.99 15015.5
-12.5192 2390.97 15015.5
-16.6783 2388.94 15015.5
-20.839 2387.91 15015.5
-25.0485 2391.87 15015.5
-29.1498 2385.82 15015.5
-33.2719 2382.77 15015.5
-37.4934 2386.71 15015.5
-41.5542 2380.64 15015.5
-45.6899 2379.56 15015.5
-50.1781 2395.47 15015.5
-54.0866 2383.39 15015.5
-58.4174 2390.29 15015.5
-62.4059 2383.18 15015.5
-66.5652 2383.07 15015.5
-70.487 2374.95 15015.5
-74.632 2374.83 15015.5
-79.1083 2384.69 15015.5
-82.7467 2369.56 15015.5
-87.3953 2383.4 15015.5
-90.5185 2356.26 15015.5
-80.5847 2006.38 15015.5
-75.7531 1807.41 15015.5
-76.9446 1762.32 15015.5
-78.977 1739.21 15015.5
-81.871 1736.07 15015.5
-84.0705 1718.95 15015.5
-87.1211 1719.79 15015.5
-90.6459 1729.63 15015.5
-95.2328 1758.42 15015.5
-95.9014 1715.32 15015.5
-97.7437 1695.18 15015.5
-101.414 1706.99 15015.5
-102.073 1668.88 15015.5
-106.618 1694.65 15015.5
-111.447 1723.4 15015.5
-111.009 1671.32 15015.5
-115.762 1698.06 15015.5
-114.889 1642.99 15015.5
-119.258 1663.73 15015.5
-122.161 1663.52 15015.5
-127.089 1690.23 15015.5
-129.195 1679.04 15015.5
-132.047 1677.81 15015.5
-132.569 1647.68 15015.5
-139.214 1693.29 15015.5
-142.503 1697.03 15015.5
-146.063 1703.75 15015.5
-148.688 1699.51 15015.5
-150.409 1685.3 15015.5
-153.26 1684.04 15015.5
-154.536 1665.85 15015.5
-159.231 1684.49 15015.5
-162.459 1687.2 15015.5
-164.915 1681.93 15015.5
-182.351 1826.92 15015.5
-239.099 2353.89 15015.5
-244.235 2363.41 15015.5
-248.464 2363.98 15015.5
-252.271 2360.56 15015.5
-256.714 2363.1 15015.5
-260.18 2356.68 15015.5
-265.853 2370.14 15015.5
-267.386 2346.82 15015.5
-273.206 2361.25 15015.5
-277.91 2365.73 15015.5
-279.789 2346.38 15015.5
-284.004 2346.88 15015.5
-289.562 2358.29 15015.5
-294.048 2360.76 15015.5
-296.538 2347.34 15015.5
-302.541 2361.7 15015.5
-304.602 2345.3 15015.5
-309.217 2348.73 15015.5
-313.844 2352.15 15015.5
-318.083 2352.59 15015.5
-320.56 2340.15 15015.5
-326.431 2352.46 15015.5
-329.562 2344.95 15015.5
-335.768 2359.23 15015.5
-338.316 2347.75 15015.5
-341.836 2343.2 15015.5
-346.801 2348.53 15015.5
-349.717 2340.01 15015.5
-354.997 2347.31 15015.5
-358.791 2344.71 15015.5
-363.035 2345.07 15015.5
-366.509 2340.48 15015.5
-371.375 2344.77 15015.5
-376.733 2352.02 15015.5
-378.759 2338.53 15015.5
-384.779 2349.7 15015.5
-386.756 2336.2 15015.5
-391.988 2342.43 15015.5
-396.576 2344.7 15015.5
-399.32 2336.12 15015.5
-406.46 2353.15 15015.5
-408.675 2341.6 15015.5
-412.241 2337.93 15015.5
-415.97 2335.24 15015.5
-422.701 2349.27 15015.5
-425.549 2341.65 15015.5
-428.733 2335.98 15015.5
-432.445 2333.26 15015.5
-436.517 2332.51 15015.5
-441.33 2335.67 15015.5
-445.78 2336.86 15015.5
-447.589 2324.3 15015.5
-453.744 2334.31 15015.5
-460.32 2346.27 15015.5
-460.724 2326.83 15015.5
-467.136 2337.79 15015.5
-469.239 2327.16 15015.5
-473.3 2326.34 15015.5
-476.756 2322.57 15015.5
-483.648 2335.45 15015.5
-484.86 2320.89 15015.5
-490.766 2328.85 15015.5
-496.077 2333.86 15015.5
-499.311 2329.08 15015.5
-504.221 2332.11 15015.5
-507.012 2325.37 15015.5
-512.359 2330.34 15015.5
-516.425 2329.44 15015.5
-521.144 2331.47 15015.5
-523.894 2324.7 15015.5
-529.501 2330.61 15015.5
-530.666 2317.01 15015.5
-536.733 2324.85 15015.5
-542.15 2329.75 15015.5
-544.389 2321.01 15015.5
-546.828 2313.25 15015.5
-554.573 2327.85 15015.5
-558.635 2326.88 15015.5
-562.93 2326.87 15015.5
-566.754 2324.92 15015.5
-570.334 2321.98 15015.5
-574.145 2320.01 15015.5
-576.5 2312.21 15015.5
-582.727 2319.93 15015.5
-584.322 2309.22 15015.5
-591.81 2321.76 15015.5
-595.861 2320.73 15015.5
-599.911 2319.68 15015.5
-602.194 2311.86 15015.5
-607.243 2314.67 15015.5
-611.793 2315.54 15015.5
-613.262 2304.81 15015.5
-619.354 2311.46 15015.5
-624.429 2314.24 15015.5
-630.827 2321.83 15015.5
-631.976 2310.12 15015.5
-633.086 2298.4 15015.5
-640.838 2310.79 15015.5
-645.945 2313.52 15015.5
-645.653 2296.98 15015.5
-653.473 2309.32 15015.5
-659.146 2313.95 15015.5
-663.735 2314.72 15015.5
-666.664 2309.71 15015.5
-672.09 2313.35 15015.5
-673.319 2302.57 15015.5
-678.467 2305.23 15015.5
-683.909 2308.84 15015.5
-687.366 2305.72 15015.5
-692.539 2308.35 15015.5
-698.879 2314.8 15015.5
-698.848 2300.18 15015.5
-704.616 2304.69 15015.5
-711.284 2312.06 15015.5
-712.361 2301.27 15015.5
-711.915 2285.7 15015.5
-718.894 2293.99 15015.5
-727.407 2307.04 15015.5
-727.804 2294.33 15015.5
-738.496 2314.01 15015.5
-737.337 2296.54 15015.5
-742.266 2298.1 15015.5
-745.04 2293 15015.5
-749.041 2291.69 15015.5
-750.853 2283.73 15015.5
-759.234 2295.71 15015.5
-764.186 2297.23 15015.5
-769.781 2300.63 15015.5
-774.752 2302.13 15015.5
-772.357 2281.83 15015.5
-779.883 2290.89 15015.5
-782.261 2284.8 15015.5
-786.247 2283.43 15015.5
-792.522 2288.67 15015.5
-796.515 2287.28 15015.5
-800.836 2286.83 15015.5
-805.823 2288.26 15015.5
-811.485 2291.56 15015.5
-815.147 2289.2 15015.5
-820.153 2290.6 15015.5
-824.149 2289.16 15015.5
-824.74 2278.32 15015.5
-836.581 2298.49 15015.5
-833.375 2277.3 15015.5
-842.873 2290.86 15015.5
-846.176 2287.51 15015.5
-848.076 2280.41 15015.5
-854.856 2286.42 15015.5
-858.142 2283.05 15015.5
-860.004 2275.94 15015.5
-867.526 2283.78 15015.5
-870.797 2280.39 15015.5
-870.117 2266.73 15015.5
-879.832 2280.14 15015.5
-883.449 2277.67 15015.5
-888.513 2278.92 15015.5
-888.84 2268.05 15015.5
-899.394 2283.24 15015.5
-898.96 2270.51 15015.5
-902.552 2268.01 15015.5
-910.594 2276.65 15015.5
-915.312 2276.91 15015.5
-917.786 2271.6 15015.5
-921.373 2269.07 15015.5
-924.576 2265.61 15015.5
-928.15 2263.06 15015.5
-932.479 2262.36 15015.5
-939.871 2269.05 15015.5
-944.598 2269.25 15015.5
-947.399 2264.83 15015.5
-951.351 2263.17 15015.5
-958.801 2269.8 15015.5
-960.417 2262.6 15015.5
-965.149 2262.76 15015.5
-970.279 2263.83 15015.5
-976.997 2268.56 15015.5
-977.778 2259.51 15015.5
-980.923 2255.97 15015.5
-988.862 2263.42 15015.5
-991.605 2258.94 15015.5
-993.932 2253.55 15015.5
-1001.92 2260.95 15015.5
-1004.23 2255.54 15015.5
-1008.98 2255.61 15015.5
-1008.41 2243.82 15015.5
-1018.5 2255.72 15015.5
-1026.56 2263.05 15015.5
-1025.12 2249.42 15015.5
-1034.87 2260.36 15015.5
-1035.89 2252.19 15015.5
-1043.6 2258.55 15015.5
-1042.06 2244.93 15015.5
-1041.33 2233.14 15015.5
-1047.77 2236.75 15015.5
-1067.43 2268.4 15015.5
-1060.7 2243.93 15015.5
-1057.33 2226.72 15015.5
-1063.36 2229.39 15015.5
0 0 15015.5
-1080.68 2245.48 15015.5
-1066.32 2205.78 15015.5
-1086.76 2238.1 15015.5
-1094.17 2243.39 15015.5
-1095.01 2235.19 15015.5
-1096.7 2228.79 15015.5
-1115.65 2257.35 15015.5
-1131.15 2278.69 15015.5
-1130.22 2266.87 15015.5
-1101.49 2199.62 15015.5
-1127.34 2241.47 15015.5
-1131.7 2240.39 15015.5
-1126.56 2220.58 15015.5
-1134.07 2225.73 15015.5
-1126.11 2200.61 15015.5
-1131.77 2202.19 15015.5
-1148 2224.21 15015.5
-1142.68 2204.45 15015.5
-1136.83 2183.82 15015.5
-1147.58 2195.13 15015.5
-1156.99 2203.74 15015.5
-1165.97 2211.45 15015.5
-1162.81 2196.16 15015.5
-1161.94 2185.3 15015.5
-1186.01 2221.2 15015.5
-1177.6 2196.21 15015.5
-1193.75 2217.04 15015.5
-1183.35 2188.57 15015.5
-1175.72 2165.41 15015.5
-1185.24 2173.89 15015.5
-1177.99 2151.64 15015.5
-1167.77 2124.17 15015.5
-1181.14 2139.64 15015.5
-1206.21 2176.05 15015.5
-1192.49 2142.49 15015.5
-1187.45 2124.69 15015.5
-1188.71 2118.26 15015.5
-1207.13 2142.31 15015.5
-1198.56 2118.45 15015.5
-1211.15 2132 15015.5
-1199.01 2102.09 15015.5
-1205.66 2105.2 15015.5
-1215.31 2113.49 15015.5
-1209.5 2094.92 15015.5
-1203.63 2076.36 15015.5
-1220.33 2096.73 15015.5
-1202.29 2057.47 15015.5
-1212.96 2067.45 15015.5
-1213.52 2060.16 15015.5
-1188.61 2009.83 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
-1253.9 2038.18 15015.5
-1214.37 1966.22 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
0 0 15015.5
-1234.14 1829.69 15015.5
-1282.18 1893.77 15015.5
-1303.47 1918 15015.5
-1282.02 1879.37 15015.5
-1319.2 1926.64 15015.5
-1306.13 1900.43 15015.5
-1291.84 1872.64 15015.5
-1309.34 1890.93 15015.5
-1310.36 1885.36 15015.5
-1308.5 1875.69 15015.5
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
1700.44 2578.85 15011
0 0 15011
0 0 15011
0 0 15011
1678.03 2583.94 15011
1682.75 2601.14 15011
1669 2589.79 15011
1667.72 2597.74 15011
1557.59 2435.53 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
750.594 1701.82 15011
730.339 1663.76 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
533 1325.88 15011
542.94 1357.45 15011
528.738 1328.66 15011
519.056 1310.98 15011
508.337 1290.49 15011
496.232 1266.24 15011
0 0 15011
0 0 15011
459.716 1191.38 15011
448.318 1167.91 15011
435.577 1140.66 15011
455.247 1198.45 15011
434.421 1149.66 15011
435.228 1157.91 15011
414.295 1108.08 15011
413.058 1110.68 15011
396.201 1071.07 15011
397.784 1081.14 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
399.59 1134.7 15011
421.406 1203.35 15011
407.795 1171.03 15011
398.879 1151.89 15011
396.542 1151.64 15011
379.307 1107.87 15011
389.297 1143.55 15011
378.644 1118.66 15011
383.07 1138.27 15011
363.948 1087.73 15011
386.039 1160.48 15011
0 0 15011
374.177 1138.07 15011
382.132 1169.13 15011
362.168 1114.64 15011
356.841 1104.8 15011
374.477 1166.36 15011
366.056 1147 15011
364.356 1148.59 15011
353.931 1122.52 15011
341.505 1089.74 15011
353.579 1135.21 15011
343.317 1109.08 15011
351.084 1141.22 15011
342.952 1121.75 15011
332.854 1095.55 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
330.282 1144.29 15011
335.175 1168.89 15011
314.231 1103.12 15011
310.127 1095.97 15011
331.756 1180.26 15011
318.939 1142.31 15011
327.367 1180.45 15011
310.966 1128.96 15011
308.995 1129.5 15011
309.908 1140.65 15011
310 1148.91 15011
312.653 1166.84 15011
313.702 1178.98 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
0 0 15011
467.516 2450.81 15011
460.639 2437.86 15011
452.336 2417.04 15011
450.122 2428.64 15011
449.854 2451.06 15011
444.145 2443.97 15011
440.764 2449.66 15011
435.26 2443.54 15011
432.731 2454.14 15011
425.009 2435.19 15011
423.651 2452.68 15011
417.854 2444.54 15011
412.753 2440.34 15011
410.473 2452.89 15011
405.212 2447.69 15011
399 2436.55 15011
394.907 2438.23 15011
391.283 2442.86 15011
387.645 2447.49 15011
381.206 2434.33 15011
377.263 2436.97 15011
372.858 2436.64 15011
366.96 2426.41 15011
362.724 2427.04 15011
361.994 2451.42 15011
354.25 2428.3 15011
350.725 2433.86 15011
345.631 2428.53 15011
341.948 2433.09 15011
339.213 2444.58 15011
329.11 2402.56 15011
274.002 2026.56 15011
254.858 1910.07 15011
250.48 1902.58 15011
246.257 1896.08 15011
240.533 1877.66 15011
236.504 1872.12 15011
232.989 1870.55 15011
228.992 1864.99 15011
227.9 1883.26 15011
224.731 1884.65 15011
223.191 1899.94 15011
218.84 1891.38 15011
212.709 1866.92 15011
207.667 1851.39 15011
208.385 1887.53 15011
204.227 1879.94 15011
195.42 1828.59 15011
197.559 1879.65 15011
191.502 1853.13 15011
190.996 1880.32 15011
185.728 1860.75 15011
183.163 1868.04 15011
179.998 1869.35 15011
177.771 1880.62 15011
175.504 1891.88 15011
171.114 1880.23 15011
166.943 1870.57 15011
168.036 1920.66 15011
159.815 1864.16 15011
159.406 1898.32 15011
154.536 1879.66 15011
154.303 1917.8 15011
149.857 1904.11 15011
147.607 1918.33 15011
145.009 1928.56 15011
140.764 1916.84 15011
138.348 1930.05 15011
133.165 1904.35 15011
132.29 1940.5 15011
125.987 1896.82 15011
124.16 1919.99 15011
121.248 1927.19 15011
116.908 1911.43 15011
114.58 1928.6 15011
112.307 1947.76 15011
109.298 1954.95 15011
107.13 1978.1 15011
0 0 15011
0 0 15011
117.777 2408.12 15011
113.432 2405.33 15011
109.189 2404.52 15011
105.472 2415.7 15011
100.627 2400.89 15011
96.5169 2403.06 15011
92.3994 2405.23 15011
88.1647 2404.38 15011
83.5843 2393.54 15011
79.3735 2392.68 15011
75.3544 2397.82 15011
71.3176 2402.94 15011
66.7327 2389.07 15011
62.5105 2387.18 15011
58.5883 2397.28 15011
54.5857 2405.38 15011
49.8429 2379.48 15011
46.093 2400.56 15011
41.781 2393.64 15011
37.7761 2404.7 15011
33.3137 2385.77 15011
29.3208 2399.82 15011
25.1427 2400.87 15011
20.9349 2398.91 15011
16.7131 2393.94 15011
12.493 2385.97 15011
8.33914 2388.99 15011
4.17306 2391 15011
-2.17097e-05 2385 15011
-4.16612 2387 15011
-8.36711 2396.99 15011
-12.5192 2390.97 15011
-16.6713 2387.94 15011
-20.8041 2383.91 15011
-25.059 2392.87 15011
-29.2109 2390.82 15011
-33.2719 2382.77 15011
-37.5091 2387.71 15011
-41.7287 2390.64 15011
-45.8051 2385.56 15011
-50.1781 2395.47 15011
-54.3816 2396.38 15011
-58.4418 2391.29 15011
-62.6415 2392.18 15011
-66.5931 2384.07 15011
-70.4574 2373.95 15011
-74.7262 2377.83 15011
-79.2077 2387.69 15011
-82.9212 2374.55 15011
-87.0288 2373.4 15011
-87.2555 2271.32 15011
-71.3543 1776.57 15011
-74.4131 1775.44 15011
-76.7701 1758.32 15011
-80.0203 1762.18 15011
-82.2008 1743.06 15011
-83.3866 1704.96 15011
-88.1329 1739.77 15011
-89.6515 1710.65 15011
-93.6645 1729.47 15011
-94.3942 1688.36 15011
-99.1253 1719.14 15011
-100.999 1700 15011
-103.599 1693.83 15011
-106.681 1695.65 15011
-107.769 1666.52 15011
-112.666 1696.26 15011
-114.742 1683.09 15011
-118.028 1687.88 15011
-119.401 1665.73 15011
-124.871 1700.42 15011
-127.239 1692.22 15011
-130.346 1693.99 15011
-132.753 1686.78 15011
-136.258 1693.53 15011
-138.476 1684.32 15011
-142.336 1695.03 15011
-142.988 1667.88 15011
-145.289 1660.66 15011
-150.231 1683.31 15011
-154.8 1700.97 15011
-154.998 1670.83 15011
-157.255 1663.58 15011
-162.746 1690.18 15011
-170.185 1735.68 15011
-230.124 2305.54 15011
-241.221 2374.78 15011
-242.796 2349.49 15011
-248.569 2364.97 15011
-251.633 2354.59 15011
-256.39 2360.11 15011
-259.522 2350.72 15011
-264.516 2358.21 15011
-267.726 2349.8 15011
-272.401 2354.29 15011
-277.21 2359.77 15011
-280.854 2355.31 15011
-285.926 2362.76 15011
-289.318 2356.3 15011
-295.16 2369.69 15011
-296.664 2348.34 15011
-302.668 2362.69 15011
-303.571 2337.37 15011
-310.652 2359.64 15011
-314.241 2355.13 15011
-319.021 2359.53 15011
-322.867 2356.99 15011
-325.881 2348.5 15011
-330.536 2351.89 15011
-333.231 2341.41 15011
-339.029 2352.7 15011
-341.836 2343.2 15011
-346.947 2349.52 15011
-350.308 2343.97 15011
-352.754 2332.48 15011
-358.791 2344.71 15011
-363.647 2349.02 15011
-366.045 2337.51 15011
-370.75 2340.82 15011
-374.36 2337.21 15011
-378.759 2338.53 15011
-383.001 2338.85 15011
-387.899 2343.11 15011
-389.677 2328.62 15011
-395.575 2338.78 15011
-399.994 2340.06 15011
-404.248 2340.34 15011
-408.332 2339.63 15011
-412.588 2339.9 15011
-416.321 2337.21 15011
-423.055 2351.24 15011
-426.086 2344.6 15011
-427.108 2327.13 15011
-432.992 2336.21 15011
-436.701 2333.49 15011
-442.258 2340.58 15011
-444.656 2330.97 15011
-450.425 2339.03 15011
